param_foc1,param_val1,param_foc2,param_val2,time,variable,value,nutrient,variable2,value2,abund_type
z_nb,1.0318971918836941e-17,z_pb,1.6768329368110032e-18,23,V_b_np,6264855.3940857425,+N+P,PAV_conc,6.79691112034678,con
z_nb,1.0318971918836941e-17,z_pb,1.6768329368110032e-18,23,V_c_np,0,+N+P,RPV_conc,0,con
z_nb,1.0318971918836941e-17,z_pb,1.6768329368110032e-18,23,VbH_low,389740.5580917709,low,PAV_pop,5.5907767170260705,pop
z_nb,1.0318971918836941e-17,z_pb,1.6768329368110032e-18,23,VbH_n,838871.1917221472,+N,PAV_pop,5.923695797946695,pop
z_nb,1.0318971918836941e-17,z_pb,1.6768329368110032e-18,23,VbH_p,389740.5580917709,+P,PAV_pop,5.5907767170260705,pop
z_nb,1.0318971918836941e-17,z_pb,1.6768329368110032e-18,23,VbH_np,965004.99172629,+N+P,PAV_pop,5.9845300098884415,pop
z_nb,1.0318971918836941e-17,z_pb,1.6768329368110032e-18,23,VcH_low,0,low,RPV_pop,0,pop
z_nb,1.0318971918836941e-17,z_pb,1.6768329368110032e-18,23,VcH_n,0,+N,RPV_pop,0,pop
z_nb,1.0318971918836941e-17,z_pb,1.6768329368110032e-18,23,VcH_p,0,+P,RPV_pop,0,pop
z_nb,1.0318971918836941e-17,z_pb,1.6768329368110032e-18,23,VcH_np,0,+N+P,RPV_pop,0,pop
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,R_n_low,1.3743432068514815e-7,low,R_n,1.3743432068514815e-7,NA
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,R_p_low,2.5387881023328926e-8,low,R_p,2.5387881023328926e-8,NA
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,Q_n_low,0.004585669640047918,low,Q_n,0.004585669640047918,NA
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,Q_p_low,6.384844791642553e-4,low,Q_p,6.384844791642553e-4,NA
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,H_low,0.13730609776967148,low,H,0.13730609776967148,NA
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,V_b_low,2838479.573928309,low,PAV_conc,6.453085926335041,con
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,V_c_low,0,low,RPV_conc,0,con
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,R_n_n,7.306412237046928e-6,+N,R_n,7.306412237046928e-6,NA
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,R_p_n,2.303938562945692e-8,+N,R_p,2.303938562945692e-8,NA
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,Q_n_n,0.01239383049067656,+N,Q_n,0.01239383049067656,NA
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,Q_p_n,5.791150860414071e-4,+N,Q_p,5.791150860414071e-4,NA
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,H_n,0.151386326207448,+N,H,0.151386326207448,NA
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,V_b_n,5541261.251351819,+N,PAV_conc,6.743608704503846,con
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,V_c_n,0,+N,RPV_conc,0,con
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,R_n_p,1.3743432068514815e-7,+P,R_n,1.3743432068514815e-7,NA
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,R_p_p,1.3610607929813612e-6,+P,R_p,1.3610607929813612e-6,NA
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,Q_n_p,0.004585669640047918,+P,Q_n,0.004585669640047918,NA
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,Q_p_p,0.001962139762015781,+P,Q_p,0.001962139762015781,NA
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,H_p,0.13730609776967148,+P,H,0.13730609776967148,NA
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,V_b_p,2838479.573928309,+P,PAV_conc,6.453085926335041,con
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,V_c_p,0,+P,RPV_conc,0,con
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,R_n_np,7.1651820717946434e-6,+N+P,R_n,7.1651820717946434e-6,NA
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,R_p_np,1.2084961014528243e-6,+N+P,R_p,1.2084961014528243e-6,NA
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,Q_n_np,0.012181653636180234,+N+P,Q_n,0.012181653636180234,NA
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,Q_p_np,0.001750028541210893,+N+P,Q_p,0.001750028541210893,NA
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,H_np,0.15403467928960507,+N+P,H,0.15403467928960507,NA
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,V_b_np,6264855.380184669,+N+P,PAV_conc,6.796911119383125,con
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,V_c_np,0,+N+P,RPV_conc,0,con
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,VbH_low,389740.55389501585,low,PAV_pop,5.590776712349568,pop
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,VbH_n,838871.183397838,+N,PAV_pop,5.923695793637098,pop
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,VbH_p,389740.55389501585,+P,PAV_pop,5.590776712349568,pop
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,VbH_np,965004.9892825023,+N+P,PAV_pop,5.9845300087886315,pop
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,VcH_low,0,low,RPV_pop,0,pop
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,VcH_n,0,+N,RPV_pop,0,pop
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,VcH_p,0,+P,RPV_pop,0,pop
z_nb,1.7303191987533763e-17,z_pb,2.8117686979742367e-18,23,VcH_np,0,+N+P,RPV_pop,0,pop
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,R_n_low,1.3743432098379182e-7,low,R_n,1.3743432098379182e-7,NA
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,R_p_low,2.538788107792943e-8,low,R_p,2.538788107792943e-8,NA
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,Q_n_low,0.004585669523438317,low,Q_n,0.004585669523438317,NA
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,Q_p_low,6.384844599784676e-4,low,Q_p,6.384844599784676e-4,NA
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,H_low,0.13730609746256803,low,H,0.13730609746256803,NA
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,V_b_low,2838479.5290011372,low,PAV_conc,6.453085919461073,con
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,V_c_low,0,low,RPV_conc,0,con
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,R_n_n,7.3064122535465145e-6,+N,R_n,7.3064122535465145e-6,NA
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,R_p_n,2.3039385674628952e-8,+N,R_p,2.3039385674628952e-8,NA
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,Q_n_n,0.012393830314430282,+N,Q_n,0.012393830314430282,NA
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,Q_p_n,5.791150544744487e-4,+N,Q_p,5.791150544744487e-4,NA
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,H_n,0.15138632589681442,+N,H,0.15138632589681442,NA
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,V_b_n,5541261.170887856,+N,PAV_conc,6.743608698197511,con
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,V_c_n,0,+N,RPV_conc,0,con
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,R_n_p,1.3743432098379182e-7,+P,R_n,1.3743432098379182e-7,NA
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,R_p_p,1.3610607960321731e-6,+P,R_p,1.3610607960321731e-6,NA
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,Q_n_p,0.004585669523438317,+P,Q_n,0.004585669523438317,NA
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,Q_p_p,0.0019621397457675158,+P,Q_p,0.0019621397457675158,NA
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,H_p,0.13730609746256803,+P,H,0.13730609746256803,NA
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,V_b_p,2838479.5290011372,+P,PAV_conc,6.453085919461073,con
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,V_c_p,0,+P,RPV_conc,0,con
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,R_n_np,7.165182075975103e-6,+N+P,R_n,7.165182075975103e-6,NA
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,R_p_np,1.2084961020892821e-6,+N+P,R_p,1.2084961020892821e-6,NA
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,Q_n_np,0.01218165342537991,+N+P,Q_n,0.01218165342537991,NA
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,Q_p_np,0.0017500285068341927,+N+P,Q_p,0.0017500285068341927,NA
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,H_np,0.15403467920855313,+N+P,H,0.15403467920855313,NA
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,V_b_np,6264855.356857615,+N+P,PAV_conc,6.796911117766039,con
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,V_c_np,0,+N+P,RPV_conc,0,con
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,VbH_low,389740.54685453436,low,PAV_pop,5.59077670450426,pop
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,VbH_n,838871.1694953924,+N,PAV_pop,5.923695786439629,pop
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,VbH_p,389740.54685453436,+P,PAV_pop,5.59077670450426,pop
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,VbH_np,965004.9851815483,+N+P,PAV_pop,5.984530006943024,pop
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,VcH_low,0,low,RPV_pop,0,pop
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,VcH_n,0,+N,RPV_pop,0,pop
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,VcH_p,0,+P,RPV_pop,0,pop
z_nb,2.9014562236660857e-17,z_pb,4.71486636345739e-18,23,VcH_np,0,+N+P,RPV_pop,0,pop
z_nb,4.8652573605585654e-17,z_pb,7.90604321090767e-18,23,R_n_low,1.3743432148434782e-7,low,R_n,1.3743432148434782e-7,NA
z_nb,4.8652573605585654e-17,z_pb,7.90604321090767e-18,23,R_p_low,2.5387881169444968e-8,low,R_p,2.5387881169444968e-8,NA
z_nb,4.8652573605585654e-17,z_pb,7.90604321090767e-18,23,Q_n_low,0.00458566932792784,low,Q_n,0.00458566932792784,NA
z_nb,4.8652573605585654e-17,z_pb,7.90604321090767e-18,23,Q_p_low,6.384844278061644e-4,low,Q_p,6.384844278061644e-4,NA
z_nb,4.8652573605585654e-17,z_pb,7.90604321090767e-18,23,H_low,0.1373060969478251,low,H,0.1373060969478251,NA
z_nb,4.8652573605585654e-17,z_pb,7.90604321090767e-18,23,V_b_low,2838479.453693398,low,PAV_conc,6.453085907938805,con
z_nb,4.8652573605585654e-17,z_pb,7.90604321090767e-18,23,V_c_low,0,low,RPV_conc,0,con
z_nb,4.8652573605585654e-17,z_pb,7.90604321090767e-18,23,R_n_n,7.30641228130843e-6,+N,R_n,7.30641228130843e-6,NA
z_nb,4.8652573605585654e-17,z_pb,7.90604321090767e-18,23,R_p_n,2.303938575063694e-8,+N,R_p,2.303938575063694e-8,NA
z_nb,4.8652573605585654e-17,z_pb,7.90604321090767e-18,23,Q_n_n,0.012393830019032796,+N,Q_n,0.012393830019032796,NA
z_nb,4.8652573605585654e-17,z_pb,7.90604321090767e-18,23,Q_p_n,5.791150015484541e-4,+N,Q_p,5.791150015484541e-4,NA
z_nb,4.8652573605585654e-17,z_pb,7.90604321090767e-18,23,H_n,0.1513863253742459,+N,H,0.1513863253742459,NA
z_nb,4.8652573605585654e-17,z_pb,7.90604321090767e-18,23,V_b_n,5541261.035518628,+N,PAV_conc,6.7436086875879955,con
z_nb,4.8652573605585654e-17,z_pb,7.90604321090767e-18,23,V_c_n,0,+N,RPV_conc,0,con
z_nb,4.8652573605585654e-17,z_pb,7.90604321090767e-18,23,R_n_p,1.3743432148434782e-7,+P,R_n,1.3743432148434782e-7,NA
z_nb,4.8652573605585654e-17,z_pb,7.90604321090767e-18,23,R_p_p,1.3610608011456102e-6,+P,R_p,1.3610608011456102e-6,NA
z_nb,4.8652573605585654e-17,z_pb,7.90604321090767e-18,23,Q_n_p,0.00458566932792784,+P,Q_n,0.00458566932792784,NA
z_nb,4.8652573605585654e-17,z_pb,7.90604321090767e-18,23,Q_p_p,0.0019621397185221345,+P,Q_p,0.0019621397185221345,NA
z_nb,4.8652573605585654e-17,z_pb,7.90604321090767e-18,23,H_p,0.1373060969478251,+P,H,0.1373060969478251,NA
z_nb,4.8652573605585654e-17,z_pb,7.90604321090767e-18,23,V_b_p,2838479.453693398,+P,PAV_conc,6.453085907938805,con
z_nb,4.8652573605585654e-17,z_pb,7.90604321090767e-18,23,V_c_p,0,+P,RPV_conc,0,con
z_nb,4.8652573605585654e-17,z_pb,7.90604321090767e-18,23,R_n_np,7.165182082977825e-6,+N+P,R_n,7.165182082977825e-6,NA
z_nb,4.8652573605585654e-17,z_pb,7.90604321090767e-18,23,R_p_np,1.2084961031556587e-6,+N+P,R_p,1.2084961031556587e-6,NA
z_nb,4.8652573605585654e-17,z_pb,7.90604321090767e-18,23,Q_n_np,0.012181653071896083,+N+P,Q_n,0.012181653071896083,NA
z_nb,4.8652573605585654e-17,z_pb,7.90604321090767e-18,23,Q_p_np,0.0017500284491922037,+N+P,Q_p,0.0017500284491922037,NA
z_nb,4.8652573605585654e-17,z_pb,7.90604321090767e-18,23,H_np,0.15403467907274504,+N+P,H,0.15403467907274504,NA
z_nb,4.8652573605585654e-17,z_pb,7.90604321090767e-18,23,V_b_np,6264855.317765677,+N+P,PAV_conc,6.796911115056095,con
z_nb,4.8652573605585654e-17,z_pb,7.90604321090767e-18,23,V_c_np,0,+N+P,RPV_conc,0,con
z_nb,4.8652573605585654e-17,z_pb,7.90604321090767e-18,23,VbH_low,389740.53505323536,low,PAV_pop,5.5907766913539065,pop
