param_foc1,param_val1,param_foc2,param_val2,variable2,nutrient,first,last,growth
z_nb,1.6e-18,z_pb,2.6e-19,RPV_conc,low,0,0,NA
z_nb,1.6e-18,z_pb,2.6e-19,RPV_conc,+N,0,0,NA
z_nb,1.6e-18,z_pb,2.6e-19,RPV_conc,+P,0,0,NA
z_nb,1.6e-18,z_pb,2.6e-19,RPV_conc,+N+P,0,0,NA
z_nb,1.6e-18,z_pb,2.6e-19,PAV_conc,low,500000,512653.1988964745,0.20617981392805498
z_nb,1.6e-18,z_pb,2.6e-19,PAV_conc,+N,500000,513112.85660654836,0.2135736564939949
z_nb,1.6e-18,z_pb,2.6e-19,PAV_conc,+P,500000,512653.1988964745,0.20617981392805498
z_nb,1.6e-18,z_pb,2.6e-19,PAV_conc,+N+P,500000,513112.85660654836,0.2135736564939949
z_nb,6.153846153846154e-18,z_pb,1e-18,RPV_conc,low,0,0,NA
z_nb,6.153846153846154e-18,z_pb,1e-18,RPV_conc,+N,0,0,NA
z_nb,6.153846153846154e-18,z_pb,1e-18,RPV_conc,+P,0,0,NA
z_nb,6.153846153846154e-18,z_pb,1e-18,RPV_conc,+N+P,0,0,NA
z_nb,6.153846153846154e-18,z_pb,1e-18,PAV_conc,low,500000,512653.19889632805,0.20617981392569837
z_nb,6.153846153846154e-18,z_pb,1e-18,PAV_conc,+N,500000,513112.8566062554,0.21357365648928417
z_nb,6.153846153846154e-18,z_pb,1e-18,PAV_conc,+P,500000,512653.19889632805,0.20617981392569837
z_nb,6.153846153846154e-18,z_pb,1e-18,PAV_conc,+N+P,500000,513112.8566062554,0.21357365648928417
z_nb,6.153846153846154e-17,z_pb,1e-17,RPV_conc,low,0,0,NA
z_nb,6.153846153846154e-17,z_pb,1e-17,RPV_conc,+N,0,0,NA
z_nb,6.153846153846154e-17,z_pb,1e-17,RPV_conc,+P,0,0,NA
z_nb,6.153846153846154e-17,z_pb,1e-17,RPV_conc,+N+P,0,0,NA
z_nb,6.153846153846154e-17,z_pb,1e-17,PAV_conc,low,500000,512653.198895973,0.20617981391998288
z_nb,6.153846153846154e-17,z_pb,1e-17,PAV_conc,+N,500000,513112.8566060709,0.2135736564863174
z_nb,6.153846153846154e-17,z_pb,1e-17,PAV_conc,+P,500000,512653.198895973,0.20617981391998288
z_nb,6.153846153846154e-17,z_pb,1e-17,PAV_conc,+N+P,500000,513112.8566060709,0.2135736564863174
z_nb,6.153846153846154e-16,z_pb,1e-16,RPV_conc,low,0,0,NA
z_nb,6.153846153846154e-16,z_pb,1e-16,RPV_conc,+N,0,0,NA
z_nb,6.153846153846154e-16,z_pb,1e-16,RPV_conc,+P,0,0,NA
z_nb,6.153846153846154e-16,z_pb,1e-16,RPV_conc,+N+P,0,0,NA
z_nb,6.153846153846154e-16,z_pb,1e-16,PAV_conc,low,500000,512653.1988919838,0.20617981385578663
z_nb,6.153846153846154e-16,z_pb,1e-16,PAV_conc,+N,500000,513112.85660318495,0.2135736564399167
z_nb,6.153846153846154e-16,z_pb,1e-16,PAV_conc,+P,500000,512653.1988919838,0.20617981385578663
z_nb,6.153846153846154e-16,z_pb,1e-16,PAV_conc,+N+P,500000,513112.85660318495,0.2135736564399167
z_nb,6.153846153846154e-15,z_pb,1e-15,RPV_conc,low,0,0,NA
z_nb,6.153846153846154e-15,z_pb,1e-15,RPV_conc,+N,0,0,NA
z_nb,6.153846153846154e-15,z_pb,1e-15,RPV_conc,+P,0,0,NA
z_nb,6.153846153846154e-15,z_pb,1e-15,RPV_conc,+N+P,0,0,NA
z_nb,6.153846153846154e-15,z_pb,1e-15,PAV_conc,low,500000,512653.19885056134,0.20617981318918593
z_nb,6.153846153846154e-15,z_pb,1e-15,PAV_conc,+N,500000,513112.85657069954,0.21357365591760466
z_nb,6.153846153846154e-15,z_pb,1e-15,PAV_conc,+P,500000,512653.19885056134,0.20617981318918593
z_nb,6.153846153846154e-15,z_pb,1e-15,PAV_conc,+N+P,500000,513112.85657069954,0.21357365591760466
z_nb,6.153846153846154e-14,z_pb,1e-14,RPV_conc,low,0,0,NA
z_nb,6.153846153846154e-14,z_pb,1e-14,RPV_conc,+N,0,0,NA
z_nb,6.153846153846154e-14,z_pb,1e-14,RPV_conc,+P,0,0,NA
z_nb,6.153846153846154e-14,z_pb,1e-14,RPV_conc,+N+P,0,0,NA
z_nb,6.153846153846154e-14,z_pb,1e-14,PAV_conc,low,500000,512653.1984360344,0.20617980651830686
z_nb,6.153846153846154e-14,z_pb,1e-14,PAV_conc,+N,500000,513112.8562451308,0.21357365068300255
z_nb,6.153846153846154e-14,z_pb,1e-14,PAV_conc,+P,500000,512653.1984360344,0.20617980651830686
z_nb,6.153846153846154e-14,z_pb,1e-14,PAV_conc,+N+P,500000,513112.8562451308,0.21357365068300255
z_nb,6.153846153846154e-13,z_pb,1e-13,RPV_conc,low,0,0,NA
z_nb,6.153846153846154e-13,z_pb,1e-13,RPV_conc,+N,0,0,NA
z_nb,6.153846153846154e-13,z_pb,1e-13,RPV_conc,+P,0,0,NA
z_nb,6.153846153846154e-13,z_pb,1e-13,RPV_conc,+N+P,0,0,NA
z_nb,6.153846153846154e-13,z_pb,1e-13,PAV_conc,low,500000,512653.19429207005,0.20617973983052165
z_nb,6.153846153846154e-13,z_pb,1e-13,PAV_conc,+N,500000,513112.85299254983,0.21357359838691822
z_nb,6.153846153846154e-13,z_pb,1e-13,PAV_conc,+P,500000,512653.19429207005,0.20617973983052165
