param_foc1,param_val1,param_foc2,param_val2,first_virus,time,variable,value,nutrient,variable2,abund_type
z_nb,1e-4,z_nc,2.3101297000831582e-18,RPV,500,Q_n_low,0.010999518893863615,low,Q_n,NA
z_nb,1e-4,z_nc,2.3101297000831582e-18,RPV,500,Q_p_low,7.482205500889755e-5,low,Q_p,NA
z_nb,1e-4,z_nc,2.3101297000831582e-18,RPV,500,H_low,1.4379278316685395,low,H,NA
z_nb,1e-4,z_nc,2.3101297000831582e-18,RPV,500,V_b_low,4.571443798678778,low,PAV_conc,con
z_nb,1e-4,z_nc,2.3101297000831582e-18,RPV,500,V_c_low,7.481687773388982,low,RPV_conc,con
z_nb,1e-4,z_nc,2.3101297000831582e-18,RPV,500,R_n_n,6.669971669821761e-7,+N,R_n,NA
z_nb,1e-4,z_nc,2.3101297000831582e-18,RPV,500,R_p_n,2.3845946074312737e-9,+N,R_p,NA
z_nb,1e-4,z_nc,2.3101297000831582e-18,RPV,500,Q_n_n,0.011000689584731025,+N,Q_n,NA
z_nb,1e-4,z_nc,2.3101297000831582e-18,RPV,500,Q_p_n,7.482205425677833e-5,+N,Q_p,NA
z_nb,1e-4,z_nc,2.3101297000831582e-18,RPV,500,H_n,1.4379284244047512,+N,H,NA
z_nb,1e-4,z_nc,2.3101297000831582e-18,RPV,500,V_b_n,4.572395371651697,+N,PAV_conc,con
z_nb,1e-4,z_nc,2.3101297000831582e-18,RPV,500,V_c_n,8.074456670607633,+N,RPV_conc,con
z_nb,1e-4,z_nc,2.3101297000831582e-18,RPV,500,R_n_p,4.130574885069385e-10,+P,R_n,NA
z_nb,1e-4,z_nc,2.3101297000831582e-18,RPV,500,R_p_p,3.90552758642413e-9,+P,R_p,NA
z_nb,1e-4,z_nc,2.3101297000831582e-18,RPV,500,Q_n_p,0.010999172838426177,+P,Q_n,NA
z_nb,1e-4,z_nc,2.3101297000831582e-18,RPV,500,Q_p_p,7.535606749977369e-5,+P,Q_p,NA
z_nb,1e-4,z_nc,2.3101297000831582e-18,RPV,500,H_p,44.99707380354861,+P,H,NA
z_nb,1e-4,z_nc,2.3101297000831582e-18,RPV,500,V_b_p,4.570774158715209,+P,PAV_conc,con
z_nb,1e-4,z_nc,2.3101297000831582e-18,RPV,500,V_c_p,9.320818872109795,+P,RPV_conc,con
z_nb,1e-4,z_nc,2.3101297000831582e-18,RPV,500,R_n_np,2.10372032617332e-8,+N+P,R_n,NA
