param_foc1,param_val1,param_foc2,param_val2,first_virus,time,variable,value,nutrient,variable2,abund_type
q_pc,7.4e-5,z_pc,1e-19,RPV,100,VbH_n,0,+N,PAV_pop,pop
q_pc,7.4e-5,z_pc,1e-19,RPV,100,VbH_p,0,+P,PAV_pop,pop
q_pc,7.4e-5,z_pc,1e-19,RPV,100,VbH_np,0,+N+P,PAV_pop,pop
q_pc,7.4e-5,z_pc,1e-19,RPV,100,VcH_low,7.270220019682973,low,RPV_pop,pop
q_pc,7.4e-5,z_pc,1e-19,RPV,100,VcH_n,8.031253426955844,+N,RPV_pop,pop
q_pc,7.4e-5,z_pc,1e-19,RPV,100,VcH_p,7.270220019682973,+P,RPV_pop,pop
q_pc,7.4e-5,z_pc,1e-19,RPV,100,VcH_np,9.87136979126795,+N+P,RPV_pop,pop
q_pc,7.4e-5,z_pc,1e-13,RPV,100,R_n_low,3.637115692202305e-8,low,R_n,NA
q_pc,7.4e-5,z_pc,1e-13,RPV,100,R_p_low,6.70592305476668e-9,low,R_p,NA
q_pc,7.4e-5,z_pc,1e-13,RPV,100,Q_n_low,0.0011160229836172846,low,Q_n,NA
q_pc,7.4e-5,z_pc,1e-13,RPV,100,Q_p_low,1.4512524108490095e-4,low,Q_p,NA
q_pc,7.4e-5,z_pc,1e-13,RPV,100,H_low,0.511412805691661,low,H,NA
q_pc,7.4e-5,z_pc,1e-13,RPV,100,V_b_low,0,low,PAV_conc,con
q_pc,7.4e-5,z_pc,1e-13,RPV,100,V_c_low,7.56144969068291,low,RPV_conc,con
q_pc,7.4e-5,z_pc,1e-13,RPV,100,R_n_n,1.0377541708220226e-6,+N,R_n,NA
q_pc,7.4e-5,z_pc,1e-13,RPV,100,R_p_n,3.6827738519962793e-9,+N,R_p,NA
q_pc,7.4e-5,z_pc,1e-13,RPV,100,Q_n_n,0.0064297268514474735,+N,Q_n,NA
q_pc,7.4e-5,z_pc,1e-13,RPV,100,Q_p_n,7.506078016200397e-5,+N,Q_p,NA
q_pc,7.4e-5,z_pc,1e-13,RPV,100,H_n,0.93111233446173,+N,H,NA
q_pc,7.4e-5,z_pc,1e-13,RPV,100,V_b_n,0,+N,PAV_conc,con
q_pc,7.4e-5,z_pc,1e-13,RPV,100,V_c_n,7.978165982427276,+N,RPV_conc,con
q_pc,7.4e-5,z_pc,1e-13,RPV,100,R_n_p,3.637115692202305e-8,+P,R_n,NA
q_pc,7.4e-5,z_pc,1e-13,RPV,100,R_p_p,3.475831205384929e-7,+P,R_p,NA
q_pc,7.4e-5,z_pc,1e-13,RPV,100,Q_n_p,0.0011160229836172846,+P,Q_n,NA
q_pc,7.4e-5,z_pc,1e-13,RPV,100,Q_p_p,0.0016947861928981501,+P,Q_p,NA
q_pc,7.4e-5,z_pc,1e-13,RPV,100,H_p,0.511412805691661,+P,H,NA
q_pc,7.4e-5,z_pc,1e-13,RPV,100,V_b_p,0,+P,PAV_conc,con
q_pc,7.4e-5,z_pc,1e-13,RPV,100,V_c_p,7.56144969068291,+P,RPV_conc,con
q_pc,7.4e-5,z_pc,1e-13,RPV,100,R_n_np,1.8866293624993068e-7,+N+P,R_n,NA
q_pc,7.4e-5,z_pc,1e-13,RPV,100,R_p_np,3.494199860115743e-8,+N+P,R_p,NA
q_pc,7.4e-5,z_pc,1e-13,RPV,100,Q_n_np,0.001189199735034174,+N+P,Q_n,NA
q_pc,7.4e-5,z_pc,1e-13,RPV,100,Q_p_np,8.097326043957797e-5,+N+P,Q_p,NA
q_pc,7.4e-5,z_pc,1e-13,RPV,100,H_np,5.034800880575719,+N+P,H,NA
q_pc,7.4e-5,z_pc,1e-13,RPV,100,V_b_np,0,+N+P,PAV_conc,con
q_pc,7.4e-5,z_pc,1e-13,RPV,100,V_c_np,9.169257802839356,+N+P,RPV_conc,con
q_pc,7.4e-5,z_pc,1e-13,RPV,100,VbH_low,0,low,PAV_pop,pop
q_pc,7.4e-5,z_pc,1e-13,RPV,100,VbH_n,0,+N,PAV_pop,pop
q_pc,7.4e-5,z_pc,1e-13,RPV,100,VbH_p,0,+P,PAV_pop,pop
q_pc,7.4e-5,z_pc,1e-13,RPV,100,VbH_np,0,+N+P,PAV_pop,pop
q_pc,7.4e-5,z_pc,1e-13,RPV,100,VcH_low,7.27022130056054,low,RPV_pop,pop
q_pc,7.4e-5,z_pc,1e-13,RPV,100,VcH_n,7.947168062558332,+N,RPV_pop,pop
q_pc,7.4e-5,z_pc,1e-13,RPV,100,VcH_p,7.27022130056054,+P,RPV_pop,pop
q_pc,7.4e-5,z_pc,1e-13,RPV,100,VcH_np,9.871240102085704,+N+P,RPV_pop,pop
q_pc,7.4e-5,z_pc,1e-12,RPV,100,R_n_low,3.6371215725625784e-8,low,R_n,NA
q_pc,7.4e-5,z_pc,1e-12,RPV,100,R_p_low,6.705933890755377e-9,low,R_p,NA
q_pc,7.4e-5,z_pc,1e-12,RPV,100,Q_n_low,0.0011160230419660561,low,Q_n,NA
q_pc,7.4e-5,z_pc,1e-12,RPV,100,Q_p_low,1.248303578491113e-4,low,Q_p,NA
q_pc,7.4e-5,z_pc,1e-12,RPV,100,H_low,0.5114119790074481,low,H,NA
q_pc,7.4e-5,z_pc,1e-12,RPV,100,V_b_low,0,low,PAV_conc,con
q_pc,7.4e-5,z_pc,1e-12,RPV,100,V_c_low,7.561448536139267,low,RPV_conc,con
q_pc,7.4e-5,z_pc,1e-12,RPV,100,R_n_n,1.4257997375827934e-6,+N,R_n,NA
q_pc,7.4e-5,z_pc,1e-12,RPV,100,R_p_n,5.02114555346148e-9,+N,R_p,NA
q_pc,7.4e-5,z_pc,1e-12,RPV,100,Q_n_n,0.008765501470903292,+N,Q_n,NA
q_pc,7.4e-5,z_pc,1e-12,RPV,100,Q_p_n,7.477058592214718e-5,+N,Q_p,NA
q_pc,7.4e-5,z_pc,1e-12,RPV,100,H_n,0.682952434277075,+N,H,NA
q_pc,7.4e-5,z_pc,1e-12,RPV,100,V_b_n,0,+N,PAV_conc,con
q_pc,7.4e-5,z_pc,1e-12,RPV,100,V_c_n,7.759421452072803,+N,RPV_conc,con
q_pc,7.4e-5,z_pc,1e-12,RPV,100,R_n_p,3.6371215725625784e-8,+P,R_n,NA
q_pc,7.4e-5,z_pc,1e-12,RPV,100,R_p_p,3.475836885677037e-7,+P,R_p,NA
q_pc,7.4e-5,z_pc,1e-12,RPV,100,Q_n_p,0.0011160230419660561,+P,Q_n,NA
q_pc,7.4e-5,z_pc,1e-12,RPV,100,Q_p_p,0.001674493690077526,+P,Q_p,NA
q_pc,7.4e-5,z_pc,1e-12,RPV,100,H_p,0.5114119790074481,+P,H,NA
q_pc,7.4e-5,z_pc,1e-12,RPV,100,V_b_p,0,+P,PAV_conc,con
q_pc,7.4e-5,z_pc,1e-12,RPV,100,V_c_p,7.561448536139267,+P,RPV_conc,con
q_pc,7.4e-5,z_pc,1e-12,RPV,100,R_n_np,3.9207114747937445e-7,+N+P,R_n,NA
q_pc,7.4e-5,z_pc,1e-12,RPV,100,R_p_np,7.240593698806302e-8,+N+P,R_p,NA
q_pc,7.4e-5,z_pc,1e-12,RPV,100,Q_n_np,0.002461326493111443,+N+P,Q_n,NA
q_pc,7.4e-5,z_pc,1e-12,RPV,100,Q_p_np,7.63457598919506e-5,+N+P,Q_p,NA
q_pc,7.4e-5,z_pc,1e-12,RPV,100,H_np,2.4327225864888344,+N+P,H,NA
q_pc,7.4e-5,z_pc,1e-12,RPV,100,V_b_np,0,+N+P,PAV_conc,con
q_pc,7.4e-5,z_pc,1e-12,RPV,100,V_c_np,8.655937038477148,+N+P,RPV_conc,con
q_pc,7.4e-5,z_pc,1e-12,RPV,100,VbH_low,0,low,PAV_pop,pop
q_pc,7.4e-5,z_pc,1e-12,RPV,100,VbH_n,0,+N,PAV_pop,pop
q_pc,7.4e-5,z_pc,1e-12,RPV,100,VbH_p,0,+P,PAV_pop,pop
q_pc,7.4e-5,z_pc,1e-12,RPV,100,VbH_np,0,+N+P,PAV_pop,pop
q_pc,7.4e-5,z_pc,1e-12,RPV,100,VcH_low,7.270219443991755,low,RPV_pop,pop
q_pc,7.4e-5,z_pc,1e-12,RPV,100,VcH_n,7.59381191292245,+N,RPV_pop,pop
q_pc,7.4e-5,z_pc,1e-12,RPV,100,VcH_p,7.270219443991755,+P,RPV_pop,pop
q_pc,7.4e-5,z_pc,1e-12,RPV,100,VcH_np,9.042029625254065,+N+P,RPV_pop,pop
q_pc,7.4e-5,z_pc,1e-11,RPV,100,R_n_low,5.07649879409823e-8,low,R_n,NA
q_pc,7.4e-5,z_pc,1e-11,RPV,100,R_p_low,9.357793289246111e-9,low,R_p,NA
q_pc,7.4e-5,z_pc,1e-11,RPV,100,Q_n_low,0.001557235078564863,low,Q_n,NA
q_pc,7.4e-5,z_pc,1e-11,RPV,100,Q_p_low,7.457240491927215e-5,low,Q_p,NA
q_pc,7.4e-5,z_pc,1e-11,RPV,100,H_low,0.366504976789703,low,H,NA
q_pc,7.4e-5,z_pc,1e-11,RPV,100,V_b_low,0,low,PAV_conc,con
q_pc,7.4e-5,z_pc,1e-11,RPV,100,V_c_low,7.32632524026501,low,RPV_conc,con
q_pc,7.4e-5,z_pc,1e-11,RPV,100,R_n_n,2.7126036238530115e-6,+N,R_n,NA
q_pc,7.4e-5,z_pc,1e-11,RPV,100,R_p_n,9.316408604055251e-9,+N,R_p,NA
q_pc,7.4e-5,z_pc,1e-11,RPV,100,Q_n_n,0.01625828517661421,+N,Q_n,NA
q_pc,7.4e-5,z_pc,1e-11,RPV,100,Q_p_n,7.457316422068735e-5,+N,Q_p,NA
q_pc,7.4e-5,z_pc,1e-11,RPV,100,H_n,0.36813254328281353,+N,H,NA
q_pc,7.4e-5,z_pc,1e-11,RPV,100,V_b_n,0,+N,PAV_conc,con
q_pc,7.4e-5,z_pc,1e-11,RPV,100,V_c_n,7.323293938630455,+N,RPV_conc,con
q_pc,7.4e-5,z_pc,1e-11,RPV,100,R_n_p,3.637117798788736e-8,+P,R_n,NA
q_pc,7.4e-5,z_pc,1e-11,RPV,100,R_p_p,3.475833239678445e-7,+P,R_p,NA
q_pc,7.4e-5,z_pc,1e-11,RPV,100,Q_n_p,0.0011160229313844062,+P,Q_n,NA
q_pc,7.4e-5,z_pc,1e-11,RPV,100,Q_p_p,0.0014715420121405491,+P,Q_p,NA
q_pc,7.4e-5,z_pc,1e-11,RPV,100,H_p,0.5114125092252102,+P,H,NA
q_pc,7.4e-5,z_pc,1e-11,RPV,100,V_b_p,0,+P,PAV_conc,con
q_pc,7.4e-5,z_pc,1e-11,RPV,100,V_c_p,7.561448839413036,+P,RPV_conc,con
q_pc,7.4e-5,z_pc,1e-11,RPV,100,R_n_np,9.020944913819687e-7,+N+P,R_n,NA
q_pc,7.4e-5,z_pc,1e-11,RPV,100,R_p_np,1.6540292789430577e-7,+N+P,R_p,NA
q_pc,7.4e-5,z_pc,1e-11,RPV,100,Q_n_np,0.005603870746152109,+N+P,Q_n,NA
q_pc,7.4e-5,z_pc,1e-11,RPV,100,Q_p_np,7.614590181005339e-5,+N+P,Q_p,NA
q_pc,7.4e-5,z_pc,1e-11,RPV,100,H_np,1.068262411417719,+N+P,H,NA
q_pc,7.4e-5,z_pc,1e-11,RPV,100,V_b_np,0,+N+P,PAV_conc,con
q_pc,7.4e-5,z_pc,1e-11,RPV,100,V_c_np,8.075138241650768,+N+P,RPV_conc,con
q_pc,7.4e-5,z_pc,1e-11,RPV,100,VbH_low,0,low,PAV_pop,pop
q_pc,7.4e-5,z_pc,1e-11,RPV,100,VbH_n,0,+N,PAV_pop,pop
q_pc,7.4e-5,z_pc,1e-11,RPV,100,VbH_p,0,+P,PAV_pop,pop
q_pc,7.4e-5,z_pc,1e-11,RPV,100,VbH_np,0,+N+P,PAV_pop,pop
q_pc,7.4e-5,z_pc,1e-11,RPV,100,VcH_low,6.890405151998746,low,RPV_pop,pop
q_pc,7.4e-5,z_pc,1e-11,RPV,100,VcH_n,6.889298185247009,+N,RPV_pop,pop
q_pc,7.4e-5,z_pc,1e-11,RPV,100,VcH_p,7.2702201975297385,+P,RPV_pop,pop
q_pc,7.4e-5,z_pc,1e-11,RPV,100,VcH_np,8.103816188709445,+N+P,RPV_pop,pop
q_pc,7.4e-5,z_pc,1e-10,RPV,100,R_n_low,1.0974556770357286e-7,low,R_n,NA
q_pc,7.4e-5,z_pc,1e-10,RPV,100,R_p_low,2.0212995285006303e-8,low,R_p,NA
q_pc,7.4e-5,z_pc,1e-10,RPV,100,Q_n_low,0.0033621323066886553,low,Q_n,NA
q_pc,7.4e-5,z_pc,1e-10,RPV,100,Q_p_low,7.448711764240467e-5,low,Q_p,NA
q_pc,7.4e-5,z_pc,1e-10,RPV,100,H_low,0.16973705527483343,low,H,NA
q_pc,7.4e-5,z_pc,1e-10,RPV,100,V_b_low,0,low,PAV_conc,con
q_pc,7.4e-5,z_pc,1e-10,RPV,100,V_c_low,6.783082570227104,low,RPV_conc,con
q_pc,7.4e-5,z_pc,1e-10,RPV,100,R_n_n,6.254281290742449e-6,+N,R_n,NA
q_pc,7.4e-5,z_pc,1e-10,RPV,100,R_p_n,2.011063018743961e-8,+N,R_p,NA
q_pc,7.4e-5,z_pc,1e-10,RPV,100,Q_n_n,0.035063677996345875,+N,Q_n,NA
q_pc,7.4e-5,z_pc,1e-10,RPV,100,Q_p_n,7.448733684294455e-5,+N,Q_p,NA
q_pc,7.4e-5,z_pc,1e-10,RPV,100,H_n,0.1706004572423445,+N,H,NA
q_pc,7.4e-5,z_pc,1e-10,RPV,100,V_b_n,0,+N,PAV_conc,con
q_pc,7.4e-5,z_pc,1e-10,RPV,100,V_c_n,6.780505149052646,+N,RPV_conc,con
q_pc,7.4e-5,z_pc,1e-10,RPV,100,R_n_p,4.1160313375223224e-8,+P,R_n,NA
q_pc,7.4e-5,z_pc,1e-10,RPV,100,R_p_p,3.939214398145905e-7,+P,R_p,NA
q_pc,7.4e-5,z_pc,1e-10,RPV,100,Q_n_p,0.0012627518468932878,+P,Q_n,NA
q_pc,7.4e-5,z_pc,1e-10,RPV,100,Q_p_p,7.606514216571943e-5,+P,Q_p,NA
q_pc,7.4e-5,z_pc,1e-10,RPV,100,H_p,0.451983769692378,+P,H,NA
q_pc,7.4e-5,z_pc,1e-10,RPV,100,V_b_p,0,+P,PAV_conc,con
q_pc,7.4e-5,z_pc,1e-10,RPV,100,V_c_p,7.4742701040907225,+P,RPV_conc,con
q_pc,7.4e-5,z_pc,1e-10,RPV,100,R_n_np,2.175041457738481e-6,+N+P,R_n,NA
q_pc,7.4e-5,z_pc,1e-10,RPV,100,R_p_np,3.918061897124948e-7,+N+P,R_p,NA
q_pc,7.4e-5,z_pc,1e-10,RPV,100,Q_n_np,0.013173042257128141,+N+P,Q_n,NA
q_pc,7.4e-5,z_pc,1e-10,RPV,100,Q_p_np,7.606546245409398e-5,+N+P,Q_p,NA
q_pc,7.4e-5,z_pc,1e-10,RPV,100,H_np,0.45439194716235976,+N+P,H,NA
q_pc,7.4e-5,z_pc,1e-10,RPV,100,V_b_np,0,+N+P,PAV_conc,con
q_pc,7.4e-5,z_pc,1e-10,RPV,100,V_c_np,7.471861593885539,+N+P,RPV_conc,con
q_pc,7.4e-5,z_pc,1e-10,RPV,100,VbH_low,0,low,PAV_pop,pop
q_pc,7.4e-5,z_pc,1e-10,RPV,100,VbH_n,0,+N,PAV_pop,pop
q_pc,7.4e-5,z_pc,1e-10,RPV,100,VbH_p,0,+P,PAV_pop,pop
q_pc,7.4e-5,z_pc,1e-10,RPV,100,VbH_np,0,+N+P,PAV_pop,pop
q_pc,7.4e-5,z_pc,1e-10,RPV,100,VcH_low,6.012859583726607,low,RPV_pop,pop
q_pc,7.4e-5,z_pc,1e-10,RPV,100,VcH_n,6.012485689874835,+N,RPV_pop,pop
q_pc,7.4e-5,z_pc,1e-10,RPV,100,VcH_p,7.129392961747886,+P,RPV_pop,pop
q_pc,7.4e-5,z_pc,1e-10,RPV,100,VcH_np,7.129292237585256,+N+P,RPV_pop,pop
q_pc,7.4e-5,z_pc,1e-9,RPV,100,R_n_low,2.417552132051138e-7,low,R_n,NA
q_pc,7.4e-5,z_pc,1e-9,RPV,100,R_p_low,4.444271981845309e-8,low,R_p,NA
q_pc,7.4e-5,z_pc,1e-9,RPV,100,Q_n_low,0.007385115045457381,low,Q_n,NA
q_pc,7.4e-5,z_pc,1e-9,RPV,100,Q_p_low,7.440200158525643e-5,low,Q_p,NA
q_pc,7.4e-5,z_pc,1e-9,RPV,100,H_low,0.07725745067122151,low,H,NA
q_pc,7.4e-5,z_pc,1e-9,RPV,100,V_b_low,0,low,PAV_conc,con
q_pc,7.4e-5,z_pc,1e-9,RPV,100,V_c_low,6.227598843219741,low,RPV_conc,con
q_pc,7.4e-5,z_pc,1e-9,RPV,100,R_n_n,1.6203969982520446e-5,+N,R_n,NA
q_pc,7.4e-5,z_pc,1e-9,RPV,100,R_p_n,4.4189155440475436e-8,+N,R_p,NA
q_pc,7.4e-5,z_pc,1e-9,RPV,100,Q_n_n,0.07686734116000694,+N,Q_n,NA
q_pc,7.4e-5,z_pc,1e-9,RPV,100,Q_p_n,7.440161920499162e-5,+N,Q_p,NA
q_pc,7.4e-5,z_pc,1e-9,RPV,100,H_n,0.07770011085714898,+N,H,NA
q_pc,7.4e-5,z_pc,1e-9,RPV,100,V_b_n,0,+N,PAV_conc,con
q_pc,7.4e-5,z_pc,1e-9,RPV,100,V_c_n,6.225472696790528,+N,RPV_conc,con
q_pc,7.4e-5,z_pc,1e-9,RPV,100,R_n_p,9.777939273112467e-8,+P,R_n,NA
q_pc,7.4e-5,z_pc,1e-9,RPV,100,R_p_p,9.51920824364697e-7,+P,R_p,NA
q_pc,7.4e-5,z_pc,1e-9,RPV,100,Q_n_p,0.0029956126547214,+P,Q_n,NA
q_pc,7.4e-5,z_pc,1e-9,RPV,100,Q_p_p,7.601084515922379e-5,+P,Q_p,NA
q_pc,7.4e-5,z_pc,1e-9,RPV,100,H_p,0.1905088805243073,+P,H,NA
q_pc,7.4e-5,z_pc,1e-9,RPV,100,V_b_p,0,+P,PAV_conc,con
q_pc,7.4e-5,z_pc,1e-9,RPV,100,V_c_p,6.8645577636467285,+P,RPV_conc,con
q_pc,7.4e-5,z_pc,1e-9,RPV,100,R_n_np,5.495613480223496e-6,+N+P,R_n,NA
q_pc,7.4e-5,z_pc,1e-9,RPV,100,R_p_np,9.466195868331776e-7,+N+P,R_p,NA
q_pc,7.4e-5,z_pc,1e-9,RPV,100,Q_n_np,0.031234089459550977,+N+P,Q_n,NA
q_pc,7.4e-5,z_pc,1e-9,RPV,100,Q_p_np,7.601072392031945e-5,+N+P,Q_p,NA
q_pc,7.4e-5,z_pc,1e-9,RPV,100,H_np,0.19154258579447206,+N+P,H,NA
q_pc,7.4e-5,z_pc,1e-9,RPV,100,V_b_np,0,+N+P,PAV_conc,con
q_pc,7.4e-5,z_pc,1e-9,RPV,100,V_c_np,6.862218355294059,+N+P,RPV_conc,con
q_pc,7.4e-5,z_pc,1e-9,RPV,100,VbH_low,0,low,PAV_pop,pop
q_pc,7.4e-5,z_pc,1e-9,RPV,100,VbH_n,0,+N,PAV_pop,pop
q_pc,7.4e-5,z_pc,1e-9,RPV,100,VbH_p,0,+P,PAV_pop,pop
q_pc,7.4e-5,z_pc,1e-9,RPV,100,VbH_np,0,+N+P,PAV_pop,pop
q_pc,7.4e-5,z_pc,1e-9,RPV,100,VcH_low,5.115542287799576,low,RPV_pop,pop
q_pc,7.4e-5,z_pc,1e-9,RPV,100,VcH_n,5.115897402543923,+N,RPV_pop,pop
q_pc,7.4e-5,z_pc,1e-9,RPV,100,VcH_p,6.14447324073123,+P,RPV_pop,pop
q_pc,7.4e-5,z_pc,1e-9,RPV,100,VcH_np,6.144483953067245,+N+P,RPV_pop,pop
q_pc,7.4e-5,z_pc,1e-7,RPV,100,R_n_low,5.022804193301462e-7,low,R_n,NA
q_pc,7.4e-5,z_pc,1e-7,RPV,100,R_p_low,9.198746151167703e-8,low,R_p,NA
q_pc,7.4e-5,z_pc,1e-7,RPV,100,Q_n_low,0.01526163271769105,low,Q_n,NA
q_pc,7.4e-5,z_pc,1e-7,RPV,100,Q_p_low,7.40276056145841e-5,low,Q_p,NA
q_pc,7.4e-5,z_pc,1e-7,RPV,100,H_low,0.03736900560440188,low,H,NA
q_pc,7.4e-5,z_pc,1e-7,RPV,100,V_b_low,0,low,PAV_conc,con
q_pc,7.4e-5,z_pc,1e-7,RPV,100,V_c_low,5.7150273979943345,low,RPV_conc,con
q_pc,7.4e-5,z_pc,1e-7,RPV,100,R_n_n,5.132537218868487e-5,+N,R_n,NA
q_pc,7.4e-5,z_pc,1e-7,RPV,100,R_p_n,9.120511283070568e-8,+N,R_p,NA
q_pc,7.4e-5,z_pc,1e-7,RPV,100,Q_n_n,0.15762256579405087,+N,Q_n,NA
q_pc,7.4e-5,z_pc,1e-7,RPV,100,Q_p_n,7.402738065840204e-5,+N,Q_p,NA
q_pc,7.4e-5,z_pc,1e-7,RPV,100,H_n,0.03768871455573855,+N,H,NA
q_pc,7.4e-5,z_pc,1e-7,RPV,100,V_b_n,0,+N,PAV_conc,con
q_pc,7.4e-5,z_pc,1e-7,RPV,100,V_c_n,5.714881322911495,+N,RPV_conc,con
q_pc,7.4e-5,z_pc,1e-7,RPV,100,R_n_p,4.139892782613511e-7,+P,R_n,NA
q_pc,7.4e-5,z_pc,1e-7,RPV,100,R_p_p,4.4586673723424054e-6,+P,R_p,NA
q_pc,7.4e-5,z_pc,1e-7,RPV,100,Q_n_p,0.012595159135518555,+P,Q_n,NA
q_pc,7.4e-5,z_pc,1e-7,RPV,100,Q_p_p,7.486495609691546e-5,+P,Q_p,NA
q_pc,7.4e-5,z_pc,1e-7,RPV,100,H_p,0.04528695154719245,+P,H,NA
q_pc,7.4e-5,z_pc,1e-7,RPV,100,V_b_p,0,+P,PAV_conc,con
q_pc,7.4e-5,z_pc,1e-7,RPV,100,V_c_p,5.850652188241988,+P,RPV_conc,con
q_pc,7.4e-5,z_pc,1e-7,RPV,100,R_n_np,3.601584585889527e-5,+N+P,R_n,NA
q_pc,7.4e-5,z_pc,1e-7,RPV,100,R_p_np,4.4214461684856975e-6,+N+P,R_p,NA
q_pc,7.4e-5,z_pc,1e-7,RPV,100,Q_n_np,0.13054097806244874,+N+P,Q_n,NA
q_pc,7.4e-5,z_pc,1e-7,RPV,100,Q_p_np,7.486061319809222e-5,+N+P,Q_p,NA
q_pc,7.4e-5,z_pc,1e-7,RPV,100,H_np,0.045618448742286065,+N+P,H,NA
q_pc,7.4e-5,z_pc,1e-7,RPV,100,V_b_np,0,+N+P,PAV_conc,con
q_pc,7.4e-5,z_pc,1e-7,RPV,100,V_c_np,5.84964102171863,+N+P,RPV_conc,con
q_pc,7.4e-5,z_pc,1e-7,RPV,100,VbH_low,0,low,PAV_pop,pop
q_pc,7.4e-5,z_pc,1e-7,RPV,100,VbH_n,0,+N,PAV_pop,pop
q_pc,7.4e-5,z_pc,1e-7,RPV,100,VbH_p,0,+P,PAV_pop,pop
q_pc,7.4e-5,z_pc,1e-7,RPV,100,VbH_np,0,+N+P,PAV_pop,pop
q_pc,7.4e-5,z_pc,1e-7,RPV,100,VcH_low,4.287560501615266,low,RPV_pop,pop
q_pc,7.4e-5,z_pc,1e-7,RPV,100,VcH_n,4.291114027637432,+N,RPV_pop,pop
q_pc,7.4e-5,z_pc,1e-7,RPV,100,VcH_p,4.50663818869247,+P,RPV_pop,pop
q_pc,7.4e-5,z_pc,1e-7,RPV,100,VcH_np,4.508794379239084,+N+P,RPV_pop,pop
q_pc,7.4e-5,z_pc,0.001,RPV,100,R_n_low,5.144399692461389e-7,low,R_n,NA
q_pc,7.4e-5,z_pc,0.001,RPV,100,R_p_low,9.419737588586324e-8,low,R_p,NA
q_pc,7.4e-5,z_pc,0.001,RPV,100,Q_n_low,0.015627463903290485,low,Q_n,NA
q_pc,7.4e-5,z_pc,0.001,RPV,100,Q_p_low,7.400000293919351e-5,low,Q_p,NA
q_pc,7.4e-5,z_pc,0.001,RPV,100,H_low,0.03649348903814643,low,H,NA
q_pc,7.4e-5,z_pc,0.001,RPV,100,V_b_low,0,low,PAV_conc,con
q_pc,7.4e-5,z_pc,0.001,RPV,100,V_c_low,5.698296188597571,low,RPV_conc,con
q_pc,7.4e-5,z_pc,0.001,RPV,100,R_n_n,5.386376747025972e-5,+N,R_n,NA
