param_foc1,param_val1,param_foc2,param_val2,time,variable,value,nutrient,variable2,value2,abund_type
z_nc,6.538461538461539e-18,z_pc,1e-18,23,Q_n_n,0.012393849579848923,+N,Q_n,0.012393849579848923,NA
z_nc,6.538461538461539e-18,z_pc,1e-18,23,Q_p_n,5.791153668113408e-4,+N,Q_p,5.791153668113408e-4,NA
z_nc,6.538461538461539e-18,z_pc,1e-18,23,H_n,0.15138624886592325,+N,H,0.15138624886592325,NA
z_nc,6.538461538461539e-18,z_pc,1e-18,23,V_b_n,0,+N,PAV_conc,0,con
z_nc,6.538461538461539e-18,z_pc,1e-18,23,V_c_n,13160866.356932314,+N,RPV_conc,7.119284512067951,con
z_nc,6.538461538461539e-18,z_pc,1e-18,23,R_n_p,1.3743431423840358e-7,+P,R_n,1.3743431423840358e-7,NA
z_nc,6.538461538461539e-18,z_pc,1e-18,23,R_p_p,1.361060727172534e-6,+P,R_p,1.361060727172534e-6,NA
z_nc,6.538461538461539e-18,z_pc,1e-18,23,Q_n_p,0.004585671838398241,+P,Q_n,0.004585671838398241,NA
z_nc,6.538461538461539e-18,z_pc,1e-18,23,Q_p_p,0.0019621395438831723,+P,Q_p,0.0019621395438831723,NA
z_nc,6.538461538461539e-18,z_pc,1e-18,23,H_p,0.13730610434859267,+P,H,0.13730610434859267,NA
z_nc,6.538461538461539e-18,z_pc,1e-18,23,V_b_p,0,+P,PAV_conc,0,con
z_nc,6.538461538461539e-18,z_pc,1e-18,23,V_c_p,9818009.849398881,+P,RPV_conc,6.992023507681498,con
z_nc,6.538461538461539e-18,z_pc,1e-18,23,R_n_np,7.165183327077299e-6,+N+P,R_n,7.165183327077299e-6,NA
z_nc,6.538461538461539e-18,z_pc,1e-18,23,R_p_np,1.2084961976501501e-6,+N+P,R_p,1.2084961976501501e-6,NA
z_nc,6.538461538461539e-18,z_pc,1e-18,23,Q_n_np,0.012181667332198451,+N+P,Q_n,0.012181667332198451,NA
z_nc,6.538461538461539e-18,z_pc,1e-18,23,Q_p_np,0.0017500285185947733,+N+P,Q_p,0.0017500285185947733,NA
z_nc,6.538461538461539e-18,z_pc,1e-18,23,H_np,0.15403466778538005,+N+P,H,0.15403466778538005,NA
z_nc,6.538461538461539e-18,z_pc,1e-18,23,V_b_np,0,+N+P,PAV_conc,0,con
z_nc,6.538461538461539e-18,z_pc,1e-18,23,V_c_np,13887813.905279974,+N+P,RPV_conc,7.142633919659086,con
z_nc,6.538461538461539e-18,z_pc,1e-18,23,VbH_low,0,low,PAV_pop,0,pop
z_nc,6.538461538461539e-18,z_pc,1e-18,23,VbH_n,0,+N,PAV_pop,0,pop
z_nc,6.538461538461539e-18,z_pc,1e-18,23,VbH_p,0,+P,PAV_pop,0,pop
z_nc,6.538461538461539e-18,z_pc,1e-18,23,VbH_np,0,+N+P,PAV_pop,0,pop
z_nc,6.538461538461539e-18,z_pc,1e-18,23,VcH_low,1348072.6848770734,low,RPV_pop,6.129713631116898,pop
z_nc,6.538461538461539e-18,z_pc,1e-18,23,VcH_n,1992374.189601712,+N,RPV_pop,6.29937112496651,pop
z_nc,6.538461538461539e-18,z_pc,1e-18,23,VcH_p,1348072.6848770734,+P,RPV_pop,6.129713631116898,pop
z_nc,6.538461538461539e-18,z_pc,1e-18,23,VcH_np,2139204.8011649824,+N+P,RPV_pop,6.330252567652821,pop
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,R_n_low,1.3743431434460293e-7,low,R_n,1.3743431434460293e-7,NA
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,R_p_low,2.538787985918711e-8,low,R_p,2.538787985918711e-8,NA
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,Q_n_low,0.004585671786341389,low,Q_n,0.004585671786341389,NA
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,Q_p_low,6.384844398877544e-4,low,Q_p,6.384844398877544e-4,NA
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,H_low,0.13730610423825526,low,H,0.13730610423825526,NA
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,V_b_low,0,low,PAV_conc,0,con
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,V_c_low,9818009.824940978,low,RPV_conc,6.992023506599616,con
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,R_n_n,7.306417018485485e-6,+N,R_n,7.306417018485485e-6,NA
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,R_p_n,2.3039397607179693e-8,+N,R_p,2.3039397607179693e-8,NA
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,Q_n_n,0.01239384951451809,+N,Q_n,0.01239384951451809,NA
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,Q_p_n,5.791153560148864e-4,+N,Q_p,5.791153560148864e-4,NA
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,H_n,0.1513862487728289,+N,H,0.1513862487728289,NA
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,V_b_n,0,+N,PAV_conc,0,con
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,V_c_n,13160866.331843164,+N,RPV_conc,7.1192845112400365,con
z_nc,1.096390766376425e-17,z_pc,1.6768329368110032e-18,23,R_n_p,1.3743431434460293e-7,+P,R_n,1.3743431434460293e-7,NA
