param_foc1,param_val1,param_foc2,param_val2,first_virus,time,variable,value,nutrient,variable2,abund_type
q_nb,0.0011,z_nb,1e-12,PAV,100,V_c_p,0,+P,RPV_conc,con
q_nb,0.0011,z_nb,1e-12,PAV,100,R_n_np,1.8950208924006643e-7,+N+P,R_n,NA
q_nb,0.0011,z_nb,1e-12,PAV,100,R_p_np,3.508718124294611e-8,+N+P,R_p,NA
q_nb,0.0011,z_nb,1e-12,PAV,100,Q_n_np,0.0011890571996395532,+N+P,Q_n,NA
q_nb,0.0011,z_nb,1e-12,PAV,100,Q_p_np,1.7310418340407032e-4,+N+P,Q_p,NA
q_nb,0.0011,z_nb,1e-12,PAV,100,H_np,5.015501438307815,+N+P,H,NA
q_nb,0.0011,z_nb,1e-12,PAV,100,V_b_np,6.996842939110227,+N+P,PAV_conc,con
q_nb,0.0011,z_nb,1e-12,PAV,100,V_c_np,0,+N+P,RPV_conc,con
q_nb,0.0011,z_nb,1e-12,PAV,100,VbH_low,6.006918308910224,low,PAV_pop,pop
q_nb,0.0011,z_nb,1e-12,PAV,100,VbH_n,6.503761453513447,+N,PAV_pop,pop
q_nb,0.0011,z_nb,1e-12,PAV,100,VbH_p,6.006918308910224,+P,PAV_pop,pop
q_nb,0.0011,z_nb,1e-12,PAV,100,VbH_np,7.697157263377486,+N+P,PAV_pop,pop
q_nb,0.0011,z_nb,1e-12,PAV,100,VcH_low,0,low,RPV_pop,pop
q_nb,0.0011,z_nb,1e-12,PAV,100,VcH_n,0,+N,RPV_pop,pop
q_nb,0.0011,z_nb,1e-12,PAV,100,VcH_p,0,+P,RPV_pop,pop
q_nb,0.0011,z_nb,1e-12,PAV,100,VcH_np,0,+N+P,RPV_pop,pop
q_nb,0.0011,z_nb,1e-11,PAV,100,R_n_low,3.673303391405553e-8,low,R_n,NA
q_nb,0.0011,z_nb,1e-11,PAV,100,R_p_low,6.772609330884097e-9,low,R_p,NA
q_nb,0.0011,z_nb,1e-11,PAV,100,Q_n_low,0.0011159648909002118,low,Q_n,NA
q_nb,0.0011,z_nb,1e-11,PAV,100,Q_p_low,1.488464553238325e-4,low,Q_p,NA
q_nb,0.0011,z_nb,1e-11,PAV,100,H_low,0.5063784017578663,low,H,NA
q_nb,0.0011,z_nb,1e-11,PAV,100,V_b_low,6.295844444951461,low,PAV_conc,con
q_nb,0.0011,z_nb,1e-11,PAV,100,V_c_low,0,low,RPV_conc,con
q_nb,0.0011,z_nb,1e-11,PAV,100,R_n_n,9.625128459533415e-7,+N,R_n,NA
q_nb,0.0011,z_nb,1e-11,PAV,100,R_p_n,3.4208744567820875e-9,+N,R_p,NA
q_nb,0.0011,z_nb,1e-11,PAV,100,Q_n_n,0.0059549311710783235,+N,Q_n,NA
q_nb,0.0011,z_nb,1e-11,PAV,100,Q_p_n,7.519575108893816e-5,+N,Q_p,NA
q_nb,0.0011,z_nb,1e-11,PAV,100,H_n,1.0023922101391245,+N,H,NA
q_nb,0.0011,z_nb,1e-11,PAV,100,V_b_n,6.502723055481283,+N,PAV_conc,con
q_nb,0.0011,z_nb,1e-11,PAV,100,V_c_n,0,+N,RPV_conc,con
q_nb,0.0011,z_nb,1e-11,PAV,100,R_n_p,3.673303391405553e-8,+P,R_n,NA
q_nb,0.0011,z_nb,1e-11,PAV,100,R_p_p,3.5107928664831483e-7,+P,R_p,NA
q_nb,0.0011,z_nb,1e-11,PAV,100,Q_n_p,0.0011159648909002118,+P,Q_n,NA
q_nb,0.0011,z_nb,1e-11,PAV,100,Q_p_p,0.0017139074756996496,+P,Q_p,NA
q_nb,0.0011,z_nb,1e-11,PAV,100,H_p,0.5063784017578663,+P,H,NA
q_nb,0.0011,z_nb,1e-11,PAV,100,V_b_p,6.295844444951461,+P,PAV_conc,con
q_nb,0.0011,z_nb,1e-11,PAV,100,V_c_p,0,+P,RPV_conc,con
q_nb,0.0011,z_nb,1e-11,PAV,100,R_n_np,1.95904320637074e-7,+N+P,R_n,NA
q_nb,0.0011,z_nb,1e-11,PAV,100,R_p_np,3.627917744510057e-8,+N+P,R_p,NA
q_nb,0.0011,z_nb,1e-11,PAV,100,Q_n_np,0.0011870951812269282,+N+P,Q_n,NA
q_nb,0.0011,z_nb,1e-11,PAV,100,Q_p_np,1.790278078303061e-4,+N+P,Q_p,NA
q_nb,0.0011,z_nb,1e-11,PAV,100,H_np,4.849447741010264,+N+P,H,NA
q_nb,0.0011,z_nb,1e-11,PAV,100,V_b_np,6.986510981924643,+N+P,PAV_conc,con
q_nb,0.0011,z_nb,1e-11,PAV,100,V_c_np,0,+N+P,RPV_conc,con
q_nb,0.0011,z_nb,1e-11,PAV,100,VbH_low,6.000319832883499,low,PAV_pop,pop
q_nb,0.0011,z_nb,1e-11,PAV,100,VbH_n,6.50376073813495,+N,PAV_pop,pop
q_nb,0.0011,z_nb,1e-11,PAV,100,VbH_p,6.000319832883499,+P,PAV_pop,pop
q_nb,0.0011,z_nb,1e-11,PAV,100,VbH_np,7.672203229978224,+N+P,PAV_pop,pop
q_nb,0.0011,z_nb,1e-11,PAV,100,VcH_low,0,low,RPV_pop,pop
q_nb,0.0011,z_nb,1e-11,PAV,100,VcH_n,0,+N,RPV_pop,pop
q_nb,0.0011,z_nb,1e-11,PAV,100,VcH_p,0,+P,RPV_pop,pop
q_nb,0.0011,z_nb,1e-11,PAV,100,VcH_np,0,+N+P,RPV_pop,pop
q_nb,0.0011,z_nb,1e-10,PAV,100,R_n_low,3.981696042110507e-8,low,R_n,NA
q_nb,0.0011,z_nb,1e-10,PAV,100,R_p_low,7.340884504138459e-9,low,R_p,NA
q_nb,0.0011,z_nb,1e-10,PAV,100,Q_n_low,0.0011155667679405607,low,Q_n,NA
q_nb,0.0011,z_nb,1e-10,PAV,100,Q_p_low,1.613290274100991e-4,low,Q_p,NA
q_nb,0.0011,z_nb,1e-10,PAV,100,H_low,0.46718807911485505,low,H,NA
q_nb,0.0011,z_nb,1e-10,PAV,100,V_b_low,6.271123865765943,low,PAV_conc,con
q_nb,0.0011,z_nb,1e-10,PAV,100,V_c_low,0,low,RPV_conc,con
q_nb,0.0011,z_nb,1e-10,PAV,100,R_n_n,9.625275495502298e-7,+N,R_n,NA
q_nb,0.0011,z_nb,1e-10,PAV,100,R_p_n,3.4209257146585644e-9,+N,R_p,NA
q_nb,0.0011,z_nb,1e-10,PAV,100,Q_n_n,0.0057961840373183925,+N,Q_n,NA
q_nb,0.0011,z_nb,1e-10,PAV,100,Q_p_n,7.519576681124002e-5,+N,Q_p,NA
q_nb,0.0011,z_nb,1e-10,PAV,100,H_n,1.0023771937672523,+N,H,NA
q_nb,0.0011,z_nb,1e-10,PAV,100,V_b_n,6.502717056470486,+N,PAV_conc,con
q_nb,0.0011,z_nb,1e-10,PAV,100,V_c_n,0,+N,RPV_conc,con
q_nb,0.0011,z_nb,1e-10,PAV,100,R_n_p,3.981696042110507e-8,+P,R_n,NA
q_nb,0.0011,z_nb,1e-10,PAV,100,R_p_p,3.809043787646035e-7,+P,R_p,NA
q_nb,0.0011,z_nb,1e-10,PAV,100,Q_n_p,0.0011155667679405607,+P,Q_n,NA
q_nb,0.0011,z_nb,1e-10,PAV,100,Q_p_p,0.0018576152173743227,+P,Q_p,NA
q_nb,0.0011,z_nb,1e-10,PAV,100,H_p,0.46718807911485505,+P,H,NA
q_nb,0.0011,z_nb,1e-10,PAV,100,V_b_p,6.271123865765943,+P,PAV_conc,con
q_nb,0.0011,z_nb,1e-10,PAV,100,V_c_p,0,+P,RPV_conc,con
q_nb,0.0011,z_nb,1e-10,PAV,100,R_n_np,2.5189009762474836e-7,+N+P,R_n,NA
q_nb,0.0011,z_nb,1e-10,PAV,100,R_p_np,4.661048150067046e-8,+N+P,R_p,NA
q_nb,0.0011,z_nb,1e-10,PAV,100,Q_n_np,0.0011767847672599918,+N+P,Q_n,NA
q_nb,0.0011,z_nb,1e-10,PAV,100,Q_p_np,2.2992438687891733e-4,+N+P,Q_p,NA
q_nb,0.0011,z_nb,1e-10,PAV,100,H_np,3.775872724746356,+N+P,H,NA
q_nb,0.0011,z_nb,1e-10,PAV,100,V_b_np,6.909718990691628,+N+P,PAV_conc,con
q_nb,0.0011,z_nb,1e-10,PAV,100,V_c_np,0,+N+P,RPV_conc,con
q_nb,0.0011,z_nb,1e-10,PAV,100,VbH_low,5.940615883750782,low,PAV_pop,pop
q_nb,0.0011,z_nb,1e-10,PAV,100,VbH_n,6.503748233113647,+N,PAV_pop,pop
q_nb,0.0011,z_nb,1e-10,PAV,100,VbH_p,5.940615883750782,+P,PAV_pop,pop
q_nb,0.0011,z_nb,1e-10,PAV,100,VbH_np,7.4867362982754155,+N+P,PAV_pop,pop
q_nb,0.0011,z_nb,1e-10,PAV,100,VcH_low,0,low,RPV_pop,pop
q_nb,0.0011,z_nb,1e-10,PAV,100,VcH_n,0,+N,RPV_pop,pop
q_nb,0.0011,z_nb,1e-10,PAV,100,VcH_p,0,+P,RPV_pop,pop
q_nb,0.0011,z_nb,1e-10,PAV,100,VcH_np,0,+N+P,RPV_pop,pop
q_nb,0.0011,z_nb,1e-9,PAV,100,R_n_low,6.209847870437382e-8,low,R_n,NA
q_nb,0.0011,z_nb,1e-9,PAV,100,R_p_low,1.144523929624366e-8,low,R_p,NA
q_nb,0.0011,z_nb,1e-9,PAV,100,Q_n_low,0.0011144105198610823,low,Q_n,NA
q_nb,0.0011,z_nb,1e-9,PAV,100,Q_p_low,2.51479186155526e-4,low,Q_p,NA
q_nb,0.0011,z_nb,1e-9,PAV,100,H_low,0.2996966607464291,low,H,NA
q_nb,0.0011,z_nb,1e-9,PAV,100,V_b_low,6.1348804135482835,low,PAV_conc,con
q_nb,0.0011,z_nb,1e-9,PAV,100,V_c_low,0,low,RPV_conc,con
q_nb,0.0011,z_nb,1e-9,PAV,100,R_n_n,9.625160513838732e-7,+N,R_n,NA
q_nb,0.0011,z_nb,1e-9,PAV,100,R_p_n,3.4208856306092648e-9,+N,R_p,NA
q_nb,0.0011,z_nb,1e-9,PAV,100,Q_n_n,0.004207887279218388,+N,Q_n,NA
q_nb,0.0011,z_nb,1e-9,PAV,100,Q_p_n,7.519574214305453e-5,+N,Q_p,NA
q_nb,0.0011,z_nb,1e-9,PAV,100,H_n,1.002388937060259,+N,H,NA
q_nb,0.0011,z_nb,1e-9,PAV,100,V_b_n,6.50272091308102,+N,PAV_conc,con
q_nb,0.0011,z_nb,1e-9,PAV,100,V_c_n,0,+N,RPV_conc,con
q_nb,0.0011,z_nb,1e-9,PAV,100,R_n_p,6.209847870437382e-8,+P,R_n,NA
q_nb,0.0011,z_nb,1e-9,PAV,100,R_p_p,5.980348239214173e-7,+P,R_p,NA
q_nb,0.0011,z_nb,1e-9,PAV,100,Q_n_p,0.0011144105198610823,+P,Q_n,NA
q_nb,0.0011,z_nb,1e-9,PAV,100,Q_p_p,0.002895099359542704,+P,Q_p,NA
q_nb,0.0011,z_nb,1e-9,PAV,100,H_p,0.2996966607464291,+P,H,NA
q_nb,0.0011,z_nb,1e-9,PAV,100,V_b_p,6.1348804135482835,+P,PAV_conc,con
q_nb,0.0011,z_nb,1e-9,PAV,100,V_c_p,0,+P,RPV_conc,con
q_nb,0.0011,z_nb,1e-9,PAV,100,R_n_np,5.687732299136959e-7,+N+P,R_n,NA
q_nb,0.0011,z_nb,1e-9,PAV,100,R_p_np,1.0477783339195975e-7,+N+P,R_p,NA
q_nb,0.0011,z_nb,1e-9,PAV,100,Q_n_np,0.0011656174254154647,+N+P,Q_n,NA
q_nb,0.0011,z_nb,1e-9,PAV,100,Q_p_np,5.158085370975884e-4,+N+P,Q_p,NA
q_nb,0.0011,z_nb,1e-9,PAV,100,H_np,1.6830215902020043,+N+P,H,NA
q_nb,0.0011,z_nb,1e-9,PAV,100,V_b_np,6.661749302419248,+N+P,PAV_conc,con
q_nb,0.0011,z_nb,1e-9,PAV,100,V_c_np,0,+N+P,RPV_conc,con
q_nb,0.0011,z_nb,1e-9,PAV,100,VbH_low,5.611563061451858,low,PAV_pop,pop
q_nb,0.0011,z_nb,1e-9,PAV,100,VbH_n,6.503757177645088,+N,PAV_pop,pop
q_nb,0.0011,z_nb,1e-9,PAV,100,VbH_p,5.611563061451858,+P,PAV_pop,pop
q_nb,0.0011,z_nb,1e-9,PAV,100,VbH_np,6.887838951259615,+N+P,PAV_pop,pop
q_nb,0.0011,z_nb,1e-9,PAV,100,VcH_low,0,low,RPV_pop,pop
q_nb,0.0011,z_nb,1e-9,PAV,100,VcH_n,0,+N,RPV_pop,pop
q_nb,0.0011,z_nb,1e-9,PAV,100,VcH_p,0,+P,RPV_pop,pop
q_nb,0.0011,z_nb,1e-9,PAV,100,VcH_np,0,+N+P,RPV_pop,pop
q_nb,0.0011,z_nb,1e-8,PAV,100,R_n_low,1.5944654698421838e-7,low,R_n,NA
q_nb,0.0011,z_nb,1e-8,PAV,100,R_p_low,2.9346924062827412e-8,low,R_p,NA
q_nb,0.0011,z_nb,1e-8,PAV,100,Q_n_low,0.0011126268083990832,low,Q_n,NA
q_nb,0.0011,z_nb,1e-8,PAV,100,Q_p_low,6.442552211728143e-4,low,Q_p,NA
q_nb,0.0011,z_nb,1e-8,PAV,100,H_low,0.11695793120044731,low,H,NA
q_nb,0.0011,z_nb,1e-8,PAV,100,V_b_low,5.846120502077328,low,PAV_conc,con
q_nb,0.0011,z_nb,1e-8,PAV,100,V_c_low,0,low,RPV_conc,con
q_nb,0.0011,z_nb,1e-8,PAV,100,R_n_n,1.913493594255584e-6,+N,R_n,NA
q_nb,0.0011,z_nb,1e-8,PAV,100,R_p_n,6.6858460494922385e-9,+N,R_p,NA
q_nb,0.0011,z_nb,1e-8,PAV,100,Q_n_n,0.0011616178801447188,+N,Q_n,NA
q_nb,0.0011,z_nb,1e-8,PAV,100,Q_p_n,1.469102250186028e-4,+N,Q_p,NA
q_nb,0.0011,z_nb,1e-8,PAV,100,H_n,0.5130445917760368,+N,H,NA
q_nb,0.0011,z_nb,1e-8,PAV,100,V_b_n,6.297180081718956,+N,PAV_conc,con
q_nb,0.0011,z_nb,1e-8,PAV,100,V_c_n,0,+N,RPV_conc,con
q_nb,0.0011,z_nb,1e-8,PAV,100,R_n_p,1.5944654698421838e-7,+P,R_n,NA
q_nb,0.0011,z_nb,1e-8,PAV,100,R_p_p,1.5818063128860872e-6,+P,R_p,NA
q_nb,0.0011,z_nb,1e-8,PAV,100,Q_n_p,0.0011126268083990832,+P,Q_n,NA
q_nb,0.0011,z_nb,1e-8,PAV,100,Q_p_p,0.0074106176401278175,+P,Q_p,NA
q_nb,0.0011,z_nb,1e-8,PAV,100,H_p,0.11695793120044731,+P,H,NA
q_nb,0.0011,z_nb,1e-8,PAV,100,V_b_p,5.846120502077328,+P,PAV_conc,con
q_nb,0.0011,z_nb,1e-8,PAV,100,V_c_p,0,+P,RPV_conc,con
q_nb,0.0011,z_nb,1e-8,PAV,100,R_n_np,1.9138330278339334e-6,+N+P,R_n,NA
q_nb,0.0011,z_nb,1e-8,PAV,100,R_p_np,3.465841217264854e-7,+N+P,R_p,NA
q_nb,0.0011,z_nb,1e-8,PAV,100,Q_n_np,0.0011616346886289242,+N+P,Q_n,NA
q_nb,0.0011,z_nb,1e-8,PAV,100,Q_p_np,0.0016918911024475323,+N+P,Q_p,NA
q_nb,0.0011,z_nb,1e-8,PAV,100,H_np,0.5129711900929578,+N+P,H,NA
q_nb,0.0011,z_nb,1e-8,PAV,100,V_b_np,6.297136121840284,+N+P,PAV_conc,con
q_nb,0.0011,z_nb,1e-8,PAV,100,V_c_np,0,+N+P,RPV_conc,con
q_nb,0.0011,z_nb,1e-8,PAV,100,VbH_low,4.9141548529685775,low,PAV_pop,pop
q_nb,0.0011,z_nb,1e-8,PAV,100,VbH_n,6.0073354035440305,+N,PAV_pop,pop
q_nb,0.0011,z_nb,1e-8,PAV,100,VbH_p,4.9141548529685775,+P,PAV_pop,pop
q_nb,0.0011,z_nb,1e-8,PAV,100,VbH_np,6.007229304457768,+N+P,PAV_pop,pop
q_nb,0.0011,z_nb,1e-8,PAV,100,VcH_low,0,low,RPV_pop,pop
q_nb,0.0011,z_nb,1e-8,PAV,100,VcH_n,0,+N,RPV_pop,pop
q_nb,0.0011,z_nb,1e-8,PAV,100,VcH_p,0,+P,RPV_pop,pop
q_nb,0.0011,z_nb,1e-8,PAV,100,VcH_np,0,+N+P,RPV_pop,pop
q_nb,0.0011,z_nb,1e-6,PAV,100,R_n_low,4.933007345020694e-7,low,R_n,NA
q_nb,0.0011,z_nb,1e-6,PAV,100,R_p_low,9.03553433009969e-8,low,R_p,NA
q_nb,0.0011,z_nb,1e-6,PAV,100,Q_n_low,0.0011010383626897473,low,Q_n,NA
q_nb,0.0011,z_nb,1e-6,PAV,100,Q_p_low,0.0019791280388633255,low,Q_p,NA
q_nb,0.0011,z_nb,1e-6,PAV,100,H_low,0.0380439278321875,low,H,NA
q_nb,0.0011,z_nb,1e-6,PAV,100,V_b_low,5.5014726619835015,low,PAV_conc,con
q_nb,0.0011,z_nb,1e-6,PAV,100,V_c_low,0,low,RPV_conc,con
q_nb,0.0011,z_nb,1e-6,PAV,100,R_n_n,2.6905429690995768e-5,+N,R_n,NA
q_nb,0.0011,z_nb,1e-6,PAV,100,R_p_n,6.300701929429735e-8,+N,R_p,NA
q_nb,0.0011,z_nb,1e-6,PAV,100,Q_n_n,0.0011295698748498059,+N,Q_n,NA
q_nb,0.0011,z_nb,1e-6,PAV,100,Q_p_n,0.0013797859004255064,+N,Q_p,NA
q_nb,0.0011,z_nb,1e-6,PAV,100,H_n,0.05458815262585783,+N,H,NA
q_nb,0.0011,z_nb,1e-6,PAV,100,V_b_n,5.60960139625015,+N,PAV_conc,con
q_nb,0.0011,z_nb,1e-6,PAV,100,V_c_n,0,+N,RPV_conc,con
q_nb,0.0011,z_nb,1e-6,PAV,100,R_n_p,4.933007345020694e-7,+P,R_n,NA
q_nb,0.0011,z_nb,1e-6,PAV,100,R_p_p,5.455493505987449e-6,+P,R_p,NA
q_nb,0.0011,z_nb,1e-6,PAV,100,Q_n_p,0.0011010383626897473,+P,Q_n,NA
q_nb,0.0011,z_nb,1e-6,PAV,100,Q_p_p,0.022687253546672597,+P,Q_p,NA
q_nb,0.0011,z_nb,1e-6,PAV,100,H_p,0.0380439278321875,+P,H,NA
q_nb,0.0011,z_nb,1e-6,PAV,100,V_b_p,5.5014726619835015,+P,PAV_conc,con
q_nb,0.0011,z_nb,1e-6,PAV,100,V_c_p,0,+P,RPV_conc,con
q_nb,0.0011,z_nb,1e-6,PAV,100,R_n_np,2.6905429690995768e-5,+N+P,R_n,NA
q_nb,0.0011,z_nb,1e-6,PAV,100,R_p_np,3.6111906482143084e-6,+N+P,R_p,NA
q_nb,0.0011,z_nb,1e-6,PAV,100,Q_n_np,0.0011295698748498059,+N+P,Q_n,NA
q_nb,0.0011,z_nb,1e-6,PAV,100,Q_p_np,0.01584364783505666,+N+P,Q_p,NA
q_nb,0.0011,z_nb,1e-6,PAV,100,H_np,0.05458815262585783,+N+P,H,NA
q_nb,0.0011,z_nb,1e-6,PAV,100,V_b_np,5.60960139625015,+N+P,PAV_conc,con
q_nb,0.0011,z_nb,1e-6,PAV,100,V_c_np,0,+N+P,RPV_conc,con
q_nb,0.0011,z_nb,1e-6,PAV,100,VbH_low,4.081792618170103,low,PAV_pop,pop
q_nb,0.0011,z_nb,1e-6,PAV,100,VbH_n,4.346718273155624,+N,PAV_pop,pop
q_nb,0.0011,z_nb,1e-6,PAV,100,VbH_p,4.081792618170103,+P,PAV_pop,pop
q_nb,0.0011,z_nb,1e-6,PAV,100,VbH_np,4.346718273155624,+N+P,PAV_pop,pop
q_nb,0.0011,z_nb,1e-6,PAV,100,VcH_low,0,low,RPV_pop,pop
q_nb,0.0011,z_nb,1e-6,PAV,100,VcH_n,0,+N,RPV_pop,pop
q_nb,0.0011,z_nb,1e-6,PAV,100,VcH_p,0,+P,RPV_pop,pop
q_nb,0.0011,z_nb,1e-6,PAV,100,VcH_np,0,+N+P,RPV_pop,pop
q_nb,0.0011,z_nb,0.01,PAV,100,R_n_low,5.144389968597966e-7,low,R_n,NA
q_nb,0.0011,z_nb,0.01,PAV,100,R_p_low,9.419719924204414e-8,low,R_p,NA
q_nb,0.0011,z_nb,0.01,PAV,100,Q_n_low,0.0011000001119349837,low,Q_n,NA
q_nb,0.0011,z_nb,0.01,PAV,100,Q_p_low,0.0020631102408420646,low,Q_p,NA
q_nb,0.0011,z_nb,0.01,PAV,100,H_low,0.036493557474116894,low,H,NA
q_nb,0.0011,z_nb,0.01,PAV,100,V_b_low,5.488704698607496,low,PAV_conc,con
q_nb,0.0011,z_nb,0.01,PAV,100,V_c_low,0,low,RPV_conc,con
q_nb,0.0011,z_nb,0.01,PAV,100,R_n_n,5.385788006490328e-5,+N,R_n,NA
q_nb,0.0011,z_nb,0.01,PAV,100,R_p_n,9.337185916639452e-8,+N,R_p,NA
q_nb,0.0011,z_nb,0.01,PAV,100,Q_n_n,0.0011000056410734671,+N,Q_n,NA
q_nb,0.0011,z_nb,0.01,PAV,100,Q_p_n,0.0020451002736598953,+N,Q_p,NA
q_nb,0.0011,z_nb,0.01,PAV,100,H_n,0.03681530350755823,+N,H,NA
q_nb,0.0011,z_nb,0.01,PAV,100,V_b_n,5.488720603237695,+N,PAV_conc,con
q_nb,0.0011,z_nb,0.01,PAV,100,V_c_n,0,+N,RPV_conc,con
q_nb,0.0011,z_nb,0.01,PAV,100,R_n_p,5.144389968597966e-7,+P,R_n,NA
q_nb,0.0011,z_nb,0.01,PAV,100,R_p_p,5.730586701022215e-6,+P,R_p,NA
q_nb,0.0011,z_nb,0.01,PAV,100,Q_n_p,0.0011000001119349837,+P,Q_n,NA
q_nb,0.0011,z_nb,0.01,PAV,100,Q_p_p,0.023644016171009842,+P,Q_p,NA
