time,variable,value,nutrient,variable2,lim_nut_H
2.5555555555555554,VcH_n,0,+N,RPV_pop,Q[N]
2.5555555555555554,VcH_p,0,+P,RPV_pop,Q[N]
2.5555555555555554,VcH_np,0,+N+P,RPV_pop,Q[N]
2.5555555555555554,LimQ_low,0.17116140419702244,low,Qlim,Q[N]
2.5555555555555554,LimQ_n,0.17061729175288717,+N,Qlim,Q[N]
2.5555555555555554,LimQ_p,0.17116140419702244,+P,Qlim,Q[N]
2.5555555555555554,LimQ_np,0.17061729175288717,+N+P,Qlim,Q[N]
2.6666666666666665,R_n_low,4.781888073995489e-4,low,R_n,Q[N]
2.6666666666666665,R_p_low,5.16857752013656e-5,low,R_p,Q[N]
2.6666666666666665,Q_n_low,0.006446500013715424,low,Q_n,Q[N]
2.6666666666666665,Q_p_low,0.0021242132076285287,low,Q_p,Q[N]
2.6666666666666665,H_low,0.014265701325406463,low,H,Q[N]
2.6666666666666665,V_b_low,0,low,PAV_conc,Q[N]
2.6666666666666665,V_c_low,0,low,RPV_conc,Q[N]
2.6666666666666665,R_n_n,6.236207382525998e-4,+N,R_n,Q[N]
2.6666666666666665,R_p_n,5.168489401534593e-5,+N,R_p,Q[N]
2.6666666666666665,Q_n_n,0.006468429975715996,+N,Q_n,Q[N]
2.6666666666666665,Q_p_n,0.0021240587641569953,+N,Q_p,Q[N]
2.6666666666666665,H_n,0.014267138526827995,+N,H,Q[N]
2.6666666666666665,V_b_n,0,+N,PAV_conc,Q[N]
2.6666666666666665,V_c_n,0,+N,RPV_conc,Q[N]
2.6666666666666665,R_n_p,4.781888073995489e-4,+P,R_n,Q[N]
2.6666666666666665,R_p_p,7.161075635783196e-5,+P,R_p,Q[N]
2.6666666666666665,Q_n_p,0.006446500013715424,+P,Q_n,Q[N]
2.6666666666666665,Q_p_p,0.0022059770055990113,+P,Q_p,Q[N]
2.6666666666666665,H_p,0.014265701325406463,+P,H,Q[N]
2.6666666666666665,V_b_p,0,+P,PAV_conc,Q[N]
2.6666666666666665,V_c_p,0,+P,RPV_conc,Q[N]
2.6666666666666665,R_n_np,6.236207382525998e-4,+N+P,R_n,Q[N]
2.6666666666666665,R_p_np,7.160979140009778e-5,+N+P,R_p,Q[N]
2.6666666666666665,Q_n_np,0.006468429975715996,+N+P,Q_n,Q[N]
2.6666666666666665,Q_p_np,0.0022058196211133473,+N+P,Q_p,Q[N]
2.6666666666666665,H_np,0.014267138526827995,+N+P,H,Q[N]
2.6666666666666665,V_b_np,0,+N+P,PAV_conc,Q[N]
2.6666666666666665,V_c_np,0,+N+P,RPV_conc,Q[N]
2.6666666666666665,VbH_low,0,low,PAV_pop,Q[N]
2.6666666666666665,VbH_n,0,+N,PAV_pop,Q[N]
2.6666666666666665,VbH_p,0,+P,PAV_pop,Q[N]
2.6666666666666665,VbH_np,0,+N+P,PAV_pop,Q[N]
2.6666666666666665,VcH_low,0,low,RPV_pop,Q[N]
2.6666666666666665,VcH_n,0,+N,RPV_pop,Q[N]
2.6666666666666665,VcH_p,0,+P,RPV_pop,Q[N]
2.6666666666666665,VcH_np,0,+N+P,RPV_pop,Q[N]
2.6666666666666665,LimQ_low,0.17063522805548215,low,Qlim,Q[N]
2.6666666666666665,LimQ_n,0.17005672228495294,+N,Qlim,Q[N]
2.6666666666666665,LimQ_p,0.17063522805548215,+P,Qlim,Q[N]
2.6666666666666665,LimQ_np,0.17005672228495294,+N+P,Qlim,Q[N]
2.7777777777777777,R_n_low,4.7411178522617324e-4,low,R_n,Q[N]
2.7777777777777777,R_p_low,5.029592686729044e-5,low,R_p,Q[N]
2.7777777777777777,Q_n_low,0.006465241498452153,low,Q_n,Q[N]
2.7777777777777777,Q_p_low,0.0021692408706893516,low,Q_p,Q[N]
2.7777777777777777,H_low,0.014481391185890462,low,H,Q[N]
2.7777777777777777,V_b_low,0,low,PAV_conc,Q[N]
2.7777777777777777,V_c_low,0,low,RPV_conc,Q[N]
2.7777777777777777,R_n_n,6.255480262029194e-4,+N,R_n,Q[N]
2.7777777777777777,R_p_n,5.0294906015489246e-5,+N,R_p,Q[N]
2.7777777777777777,Q_n_n,0.006488636063024144,+N,Q_n,Q[N]
2.7777777777777777,Q_p_n,0.0021690666805524663,+N,Q_p,Q[N]
2.7777777777777777,H_n,0.014483007388616758,+N,H,Q[N]
2.7777777777777777,V_b_n,0,+N,PAV_conc,Q[N]
2.7777777777777777,V_c_n,0,+N,RPV_conc,Q[N]
2.7777777777777777,R_n_p,4.7411178522617324e-4,+P,R_n,Q[N]
2.7777777777777777,R_p_p,7.09483017831644e-5,+P,R_p,Q[N]
2.7777777777777777,Q_n_p,0.006465241498452153,+P,Q_n,Q[N]
2.7777777777777777,Q_p_p,0.002257910287752233,+P,Q_p,Q[N]
2.7777777777777777,H_p,0.014481391185890462,+P,H,Q[N]
2.7777777777777777,V_b_p,0,+P,PAV_conc,Q[N]
2.7777777777777777,V_c_p,0,+P,RPV_conc,Q[N]
2.7777777777777777,R_n_np,6.255480262029194e-4,+N+P,R_n,Q[N]
2.7777777777777777,R_p_np,7.094717664475755e-5,+N+P,R_p,Q[N]
2.7777777777777777,Q_n_np,0.006488636063024144,+N+P,Q_n,Q[N]
2.7777777777777777,Q_p_np,0.0022577326687096082,+N+P,Q_p,Q[N]
2.7777777777777777,H_np,0.014483007388616758,+N+P,H,Q[N]
2.7777777777777777,V_b_np,0,+N+P,PAV_conc,Q[N]
2.7777777777777777,V_c_np,0,+N+P,RPV_conc,Q[N]
2.7777777777777777,VbH_low,0,low,PAV_pop,Q[N]
2.7777777777777777,VbH_n,0,+N,PAV_pop,Q[N]
2.7777777777777777,VbH_p,0,+P,PAV_pop,Q[N]
2.7777777777777777,VbH_np,0,+N+P,PAV_pop,Q[N]
2.7777777777777777,VcH_low,0,low,RPV_pop,Q[N]
2.7777777777777777,VcH_n,0,+N,RPV_pop,Q[N]
2.7777777777777777,VcH_p,0,+P,RPV_pop,Q[N]
2.7777777777777777,VcH_np,0,+N+P,RPV_pop,Q[N]
2.7777777777777777,LimQ_low,0.17014058952992733,low,Qlim,Q[N]
2.7777777777777777,LimQ_n,0.1695271532130476,+N,Qlim,Q[N]
2.7777777777777777,LimQ_p,0.17014058952992733,+P,Qlim,Q[N]
2.7777777777777777,LimQ_np,0.1695271532130476,+N+P,Qlim,Q[N]
2.888888888888889,R_n_low,4.699747117523961e-4,low,R_n,Q[N]
2.888888888888889,R_p_low,4.8899506332871925e-5,low,R_p,Q[N]
2.888888888888889,Q_n_low,0.00648295872446307,low,Q_n,Q[N]
2.888888888888889,Q_p_low,0.0022123548944227092,low,Q_p,Q[N]
2.888888888888889,H_low,0.014700470650659462,low,H,Q[N]
2.888888888888889,V_b_low,0,low,PAV_conc,Q[N]
2.888888888888889,V_c_low,0,low,RPV_conc,Q[N]
2.888888888888889,R_n_n,6.27409349749519e-4,+N,R_n,Q[N]
2.888888888888889,R_p_n,4.889833138177104e-5,+N,R_p,Q[N]
2.888888888888889,Q_n_n,0.006507847452422719,+N,Q_n,Q[N]
2.888888888888889,Q_p_n,0.0022121594678939645,+N,Q_p,Q[N]
2.888888888888889,H_n,0.0147022803872358,+N,H,Q[N]
2.888888888888889,V_b_n,0,+N,PAV_conc,Q[N]
2.888888888888889,V_c_n,0,+N,RPV_conc,Q[N]
2.888888888888889,R_n_p,4.699747117523961e-4,+P,R_n,Q[N]
2.888888888888889,R_p_p,7.026654018593737e-5,+P,R_p,Q[N]
2.888888888888889,Q_n_p,0.00648295872446307,+P,Q_n,Q[N]
2.888888888888889,Q_p_p,0.002308247357729782,+P,Q_p,Q[N]
2.888888888888889,H_p,0.014700470650659462,+P,H,Q[N]
2.888888888888889,V_b_p,0,+P,PAV_conc,Q[N]
2.888888888888889,V_c_p,0,+P,RPV_conc,Q[N]
2.888888888888889,R_n_np,6.27409349749519e-4,+N+P,R_n,Q[N]
2.888888888888889,R_p_np,7.0265236344037107e-05,+N+P,R_p,Q[N]
2.888888888888889,Q_n_np,0.006507847452422719,+N+P,Q_n,Q[N]
2.888888888888889,Q_p_np,0.002308047966383043,+N+P,Q_p,Q[N]
2.888888888888889,H_np,0.0147022803872358,+N+P,H,Q[N]
2.888888888888889,V_b_np,0,+N+P,PAV_conc,Q[N]
2.888888888888889,V_c_np,0,+N+P,RPV_conc,Q[N]
2.888888888888889,VbH_low,0,low,PAV_pop,Q[N]
2.888888888888889,VbH_n,0,+N,PAV_pop,Q[N]
2.888888888888889,VbH_p,0,+P,PAV_pop,Q[N]
2.888888888888889,VbH_np,0,+N+P,PAV_pop,Q[N]
2.888888888888889,VcH_low,0,low,RPV_pop,Q[N]
2.888888888888889,VcH_n,0,+N,RPV_pop,Q[N]
2.888888888888889,VcH_p,0,+P,RPV_pop,Q[N]
2.888888888888889,VcH_np,0,+N+P,RPV_pop,Q[N]
2.888888888888889,LimQ_low,0.1696756136745424,low,Qlim,Q[N]
2.888888888888889,LimQ_n,0.16902670322896027,+N,Qlim,Q[N]
2.888888888888889,LimQ_p,0.1696756136745424,+P,Qlim,Q[N]
2.888888888888889,LimQ_np,0.16902670322896027,+N+P,Qlim,Q[N]
3,R_n_low,4.657768031352192e-4,low,R_n,Q[N]
3,R_p_low,4.749722736421529e-5,low,R_p,Q[N]
3,Q_n_low,0.006499700740433398,low,Q_n,Q[N]
3,Q_p_low,0.0022535799446514243,low,Q_p,Q[N]
3,H_low,0.014922987030765182,low,H,Q[N]
3,V_b_low,0,low,PAV_conc,Q[N]
3,V_c_low,0,low,RPV_conc,Q[N]
3,R_n_n,6.292036949266319e-4,+N,R_n,Q[N]
3,R_p_n,4.749588327093763e-5,+N,R_p,Q[N]
3,Q_n_n,0.006526113068882883,+N,Q_n,Q[N]
3,Q_p_n,0.002253361753911223,+N,Q_p,Q[N]
3,H_n,0.014925005528270467,+N,H,Q[N]
3,V_b_n,0,+N,PAV_conc,Q[N]
3,V_c_n,0,+N,RPV_conc,Q[N]
3,R_n_p,4.657768031352192e-4,+P,R_n,Q[N]
3,R_p_p,6.956542897624926e-5,+P,R_p,Q[N]
3,Q_n_p,0.006499700740433398,+P,Q_n,Q[N]
3,Q_p_p,0.0023570227512681994,+P,Q_p,Q[N]
3,H_p,0.014922987030765182,+P,H,Q[N]
3,V_b_p,0,+P,PAV_conc,Q[N]
3,V_c_p,0,+P,RPV_conc,Q[N]
3,R_n_np,6.292036949266319e-4,+N+P,R_n,Q[N]
3,R_p_np,6.956392663680297e-5,+N+P,R_p,Q[N]
3,Q_n_np,0.006526113068882883,+N+P,Q_n,Q[N]
3,Q_p_np,0.002356800011426208,+N+P,Q_p,Q[N]
3,H_np,0.014925005528270467,+N+P,H,Q[N]
3,V_b_np,0,+N+P,PAV_conc,Q[N]
3,V_c_np,0,+N+P,RPV_conc,Q[N]
3,VbH_low,0,low,PAV_pop,Q[N]
3,VbH_n,0,+N,PAV_pop,Q[N]
3,VbH_p,0,+P,PAV_pop,Q[N]
3,VbH_np,0,+N+P,PAV_pop,Q[N]
3,VcH_low,0,low,RPV_pop,Q[N]
3,VcH_n,0,+N,RPV_pop,Q[N]
3,VcH_p,0,+P,RPV_pop,Q[N]
3,VcH_np,0,+N+P,RPV_pop,Q[N]
3,LimQ_low,0.1692385609628317,low,Qlim,Q[N]
3,LimQ_n,0.168553622713787,+N,Qlim,Q[N]
3,LimQ_p,0.1692385609628317,+P,Qlim,Q[N]
3,LimQ_np,0.168553622713787,+N+P,Qlim,Q[N]
3.1111111111111107,R_n_low,4.615172736728566e-4,low,R_n,Q[N]
3.1111111111111107,R_p_low,4.6089865315515055e-5,low,R_p,Q[N]
3.1111111111111107,Q_n_low,0.006515513999545024,low,Q_n,Q[N]
3.1111111111111107,Q_p_low,0.002292938591995002,low,Q_p,Q[N]
3.1111111111111107,H_low,0.015148988551295263,low,H,Q[N]
3.1111111111111107,V_b_low,0,low,PAV_conc,Q[N]
3.1111111111111107,V_c_low,0,low,RPV_conc,Q[N]
3.1111111111111107,R_n_n,6.30930034311575e-4,+N,R_n,Q[N]
3.1111111111111107,R_p_n,4.608833648891811e-5,+N,R_p,Q[N]
3.1111111111111107,Q_n_n,0.00654347940524264,+N,Q_n,Q[N]
3.1111111111111107,Q_p_n,0.0022926960711769874,+N,Q_p,Q[N]
3.1111111111111107,H_n,0.01515123175930027,+N,H,Q[N]
3.1111111111111107,V_b_n,0,+N,PAV_conc,Q[N]
3.1111111111111107,V_c_n,0,+N,RPV_conc,Q[N]
3.1111111111111107,R_n_p,4.615172736728566e-4,+P,R_n,Q[N]
3.1111111111111107,R_p_p,6.884493961267779e-5,+P,R_p,Q[N]
3.1111111111111107,Q_n_p,0.006515513999545024,+P,Q_n,Q[N]
3.1111111111111107,Q_p_p,0.002404269838655759,+P,Q_p,Q[N]
3.1111111111111107,H_p,0.015148988551295263,+P,H,Q[N]
3.1111111111111107,V_b_p,0,+P,PAV_conc,Q[N]
3.1111111111111107,V_c_p,0,+P,RPV_conc,Q[N]
3.1111111111111107,R_n_np,6.30930034311575e-4,+N+P,R_n,Q[N]
3.1111111111111107,R_p_np,6.88432176831036e-5,+N+P,R_p,Q[N]
3.1111111111111107,Q_n_np,0.00654347940524264,+N+P,Q_n,Q[N]
3.1111111111111107,Q_p_np,0.0024040221363164365,+N+P,Q_p,Q[N]
3.1111111111111107,H_np,0.01515123175930027,+N+P,H,Q[N]
3.1111111111111107,V_b_np,0,+N+P,PAV_conc,Q[N]
3.1111111111111107,V_c_np,0,+N+P,RPV_conc,Q[N]
3.1111111111111107,VbH_low,0,low,PAV_pop,Q[N]
3.1111111111111107,VbH_n,0,+N,PAV_pop,Q[N]
3.1111111111111107,VbH_p,0,+P,PAV_pop,Q[N]
3.1111111111111107,VbH_np,0,+N+P,PAV_pop,Q[N]
3.1111111111111107,VcH_low,0,low,RPV_pop,Q[N]
3.1111111111111107,VcH_n,0,+N,RPV_pop,Q[N]
3.1111111111111107,VcH_p,0,+P,RPV_pop,Q[N]
3.1111111111111107,VcH_np,0,+N+P,RPV_pop,Q[N]
3.1111111111111107,LimQ_low,0.16882781620556916,low,Qlim,Q[N]
3.1111111111111107,LimQ_n,0.1681062828926579,+N,Qlim,Q[N]
3.1111111111111107,LimQ_p,0.16882781620556916,+P,Qlim,Q[N]
3.1111111111111107,LimQ_np,0.1681062828926579,+N+P,Qlim,Q[N]
3.222222222222222,R_n_low,4.5719533629021673e-4,low,R_n,Q[N]
3.222222222222222,R_p_low,4.467826080323721e-5,low,R_p,Q[N]
3.222222222222222,Q_n_low,0.0065304424844131875,low,Q_n,Q[N]
3.222222222222222,Q_p_low,0.0023304513003091928,low,Q_p,Q[N]
3.222222222222222,H_low,0.015378524350401136,low,H,Q[N]
3.222222222222222,V_b_low,0,low,PAV_conc,Q[N]
3.222222222222222,V_c_low,0,low,RPV_conc,Q[N]
3.222222222222222,R_n_n,6.32587326808062e-4,+N,R_n,Q[N]
3.222222222222222,R_p_n,4.46765311774033e-5,+N,R_p,Q[N]
3.222222222222222,Q_n_n,0.006559990641446931,+N,Q_n,Q[N]
3.222222222222222,Q_p_n,0.0023301828452095626,+N,Q_p,Q[N]
3.222222222222222,H_n,0.015381008970848323,+N,H,Q[N]
3.222222222222222,V_b_n,0,+N,PAV_conc,Q[N]
3.222222222222222,V_c_n,0,+N,RPV_conc,Q[N]
3.222222222222222,R_n_p,4.5719533629021673e-4,+P,R_n,Q[N]
3.222222222222222,R_p_p,6.810505863195404e-5,+P,R_p,Q[N]
3.222222222222222,Q_n_p,0.0065304424844131875,+P,Q_n,Q[N]
3.222222222222222,Q_p_p,0.0024500208320748893,+P,Q_p,Q[N]
3.222222222222222,H_p,0.015378524350401136,+P,H,Q[N]
3.222222222222222,V_b_p,0,+P,PAV_conc,Q[N]
3.222222222222222,V_c_p,0,+P,RPV_conc,Q[N]
3.222222222222222,R_n_np,6.32587326808062e-4,+N+P,R_n,Q[N]
3.222222222222222,R_p_np,6.810309469622662e-5,+N+P,R_p,Q[N]
3.222222222222222,Q_n_np,0.006559990641446931,+N+P,Q_n,Q[N]
3.222222222222222,Q_p_np,0.0024497465157865403,+N+P,Q_p,Q[N]
3.222222222222222,H_np,0.015381008970848323,+N+P,H,Q[N]
3.222222222222222,V_b_np,0,+N+P,PAV_conc,Q[N]
3.222222222222222,V_c_np,0,+N+P,RPV_conc,Q[N]
3.222222222222222,VbH_low,0,low,PAV_pop,Q[N]
3.222222222222222,VbH_n,0,+N,PAV_pop,Q[N]
3.222222222222222,VbH_p,0,+P,PAV_pop,Q[N]
3.222222222222222,VbH_np,0,+N+P,PAV_pop,Q[N]
3.222222222222222,VcH_low,0,low,RPV_pop,Q[N]
3.222222222222222,VcH_n,0,+N,RPV_pop,Q[N]
3.222222222222222,VcH_p,0,+P,RPV_pop,Q[N]
3.222222222222222,VcH_np,0,+N+P,RPV_pop,Q[N]
3.222222222222222,LimQ_low,0.1684418785749162,low,Qlim,Q[N]
3.222222222222222,LimQ_n,0.16768316604753175,+N,Qlim,Q[N]
3.222222222222222,LimQ_p,0.1684418785749162,+P,Qlim,Q[N]
3.222222222222222,LimQ_np,0.16768316604753175,+N+P,Qlim,Q[N]
3.333333333333333,R_n_low,4.528102030796716e-4,low,R_n,Q[N]
3.333333333333333,R_p_low,4.3263323467671663e-5,low,R_p,Q[N]
3.333333333333333,Q_n_low,0.006544527825212412,low,Q_n,Q[N]
3.333333333333333,Q_p_low,0.002366136417512404,low,Q_p,Q[N]
3.333333333333333,H_low,0.015611644479347878,low,H,Q[N]
3.333333333333333,V_b_low,0,low,PAV_conc,Q[N]
3.333333333333333,V_c_low,0,low,RPV_conc,Q[N]
3.333333333333333,R_n_n,6.341745174321581e-4,+N,R_n,Q[N]
3.333333333333333,R_p_n,4.326137658903086e-5,+N,R_p,Q[N]
3.333333333333333,Q_n_n,0.0065756887579892145,+N,Q_n,Q[N]
3.333333333333333,Q_p_n,0.002365840384960163,+N,Q_p,Q[N]
3.333333333333333,H_n,0.015614387998422708,+N,H,Q[N]
3.333333333333333,V_b_n,0,+N,PAV_conc,Q[N]
3.333333333333333,V_c_n,0,+N,RPV_conc,Q[N]
3.333333333333333,R_n_p,4.528102030796716e-4,+P,R_n,Q[N]
3.333333333333333,R_p_p,6.734578874771356e-5,+P,R_p,Q[N]
3.333333333333333,Q_n_p,0.006544527825212412,+P,Q_n,Q[N]
3.333333333333333,Q_p_p,0.002494306792701662,+P,Q_p,Q[N]
3.333333333333333,H_p,0.015611644479347878,+P,H,Q[N]
3.333333333333333,V_b_p,0,+P,PAV_conc,Q[N]
3.333333333333333,V_c_p,0,+P,RPV_conc,Q[N]
3.333333333333333,R_n_np,6.341745174321581e-4,+N+P,R_n,Q[N]
3.333333333333333,R_p_np,6.734355904417708e-5,+N+P,R_p,Q[N]
3.333333333333333,Q_n_np,0.0065756887579892145,+N+P,Q_n,Q[N]
3.333333333333333,Q_p_np,0.002494004173649777,+N+P,Q_p,Q[N]
3.333333333333333,H_np,0.015614387998422708,+N+P,H,Q[N]
3.333333333333333,V_b_np,0,+N+P,PAV_conc,Q[N]
3.333333333333333,V_c_np,0,+N+P,RPV_conc,Q[N]
3.333333333333333,VbH_low,0,low,PAV_pop,Q[N]
3.333333333333333,VbH_n,0,+N,PAV_pop,Q[N]
3.333333333333333,VbH_p,0,+P,PAV_pop,Q[N]
3.333333333333333,VbH_np,0,+N+P,PAV_pop,Q[N]
3.333333333333333,VcH_low,0,low,RPV_pop,Q[N]
3.333333333333333,VcH_n,0,+N,RPV_pop,Q[N]
3.333333333333333,VcH_p,0,+P,RPV_pop,Q[N]
3.333333333333333,VcH_np,0,+N+P,RPV_pop,Q[N]
3.333333333333333,LimQ_low,0.16807935261002546,low,Qlim,Q[N]
3.333333333333333,LimQ_n,0.16728285666859483,+N,Qlim,Q[N]
3.333333333333333,LimQ_p,0.16807935261002546,+P,Qlim,Q[N]
3.333333333333333,LimQ_np,0.16728285666859483,+N+P,Qlim,Q[N]
3.444444444444444,R_n_low,4.4836108590156146e-4,low,R_n,Q[N]
3.444444444444444,R_p_low,4.18460357886064e-5,low,R_p,Q[N]
3.444444444444444,Q_n_low,0.006557809411296769,low,Q_n,Q[N]
3.444444444444444,Q_p_low,0.002400010169844867,low,Q_p,Q[N]
3.444444444444444,H_low,0.015848399903484623,low,H,Q[N]
3.444444444444444,V_b_low,0,low,PAV_conc,Q[N]
3.444444444444444,V_c_low,0,low,RPV_conc,Q[N]
3.444444444444444,R_n_n,6.356905371007523e-4,+N,R_n,Q[N]
3.444444444444444,R_p_n,4.1843854917986636e-5,+N,R_p,Q[N]
3.444444444444444,Q_n_n,0.006590613643829478,+N,Q_n,Q[N]
3.444444444444444,Q_p_n,0.0023996848767326453,+N,Q_p,Q[N]
3.444444444444444,H_n,0.015851420625560577,+N,H,Q[N]
3.444444444444444,V_b_n,0,+N,PAV_conc,Q[N]
3.444444444444444,V_c_n,0,+N,RPV_conc,Q[N]
3.444444444444444,R_n_p,4.4836108590156146e-4,+P,R_n,Q[N]
3.444444444444444,R_p_p,6.656715002219714e-5,+P,R_p,Q[N]
3.444444444444444,Q_n_p,0.006557809411296769,+P,Q_n,Q[N]
3.444444444444444,Q_p_p,0.002537157637454368,+P,Q_p,Q[N]
3.444444444444444,H_p,0.015848399903484623,+P,H,Q[N]
3.444444444444444,V_b_p,0,+P,PAV_conc,Q[N]
3.444444444444444,V_c_p,0,+P,RPV_conc,Q[N]
3.444444444444444,R_n_np,6.356905371007523e-4,+N+P,R_n,Q[N]
3.444444444444444,R_p_np,6.656462942449696e-5,+N+P,R_p,Q[N]
3.444444444444444,Q_n_np,0.006590613643829478,+N+P,Q_n,Q[N]
3.444444444444444,Q_p_np,0.002536824989270817,+N+P,Q_p,Q[N]
3.444444444444444,H_np,0.015851420625560577,+N+P,H,Q[N]
3.444444444444444,V_b_np,0,+N+P,PAV_conc,Q[N]
3.444444444444444,V_c_np,0,+N+P,RPV_conc,Q[N]
3.444444444444444,VbH_low,0,low,PAV_pop,Q[N]
3.444444444444444,VbH_n,0,+N,PAV_pop,Q[N]
3.444444444444444,VbH_p,0,+P,PAV_pop,Q[N]
3.444444444444444,VbH_np,0,+N+P,PAV_pop,Q[N]
3.444444444444444,VcH_low,0,low,RPV_pop,Q[N]
3.444444444444444,VcH_n,0,+N,RPV_pop,Q[N]
3.444444444444444,VcH_p,0,+P,RPV_pop,Q[N]
3.444444444444444,VcH_np,0,+N+P,RPV_pop,Q[N]
3.444444444444444,LimQ_low,0.16773894009561974,low,Qlim,Q[N]
3.444444444444444,LimQ_n,0.16690403344002497,+N,Qlim,Q[N]
3.444444444444444,LimQ_p,0.16773894009561974,+P,Qlim,Q[N]
3.444444444444444,LimQ_np,0.16690403344002497,+N+P,Qlim,Q[N]
3.5555555555555554,R_n_low,4.438471970493816e-4,low,R_n,Q[N]
3.5555555555555554,R_p_low,4.0427456911804505e-5,low,R_p,Q[N]
3.5555555555555554,Q_n_low,0.006570324496600055,low,Q_n,Q[N]
3.5555555555555554,Q_p_low,0.0024320866608609055,low,Q_p,Q[N]
3.5555555555555554,H_low,0.01608884250404433,low,H,Q[N]
3.5555555555555554,V_b_low,0,low,PAV_conc,Q[N]
3.5555555555555554,V_c_low,0,low,RPV_conc,Q[N]
3.5555555555555554,R_n_n,6.371343024224655e-4,+N,R_n,Q[N]
3.5555555555555554,R_p_n,4.04250251427404e-5,+N,R_p,Q[N]
3.5555555555555554,Q_n_n,0.0066048031990508975,+N,Q_n,Q[N]
3.5555555555555554,Q_p_n,0.0024317303828382056,+N,Q_p,Q[N]
3.5555555555555554,H_n,0.016092159587796293,+N,H,Q[N]
3.5555555555555554,V_b_n,0,+N,PAV_conc,Q[N]
3.5555555555555554,V_c_n,0,+N,RPV_conc,Q[N]
3.5555555555555554,R_n_p,4.438471970493816e-4,+P,R_n,Q[N]
3.5555555555555554,R_p_p,6.576918111491784e-5,+P,R_p,Q[N]
3.5555555555555554,Q_n_p,0.006570324496600055,+P,Q_n,Q[N]
3.5555555555555554,Q_p_p,0.0025786021452959486,+P,Q_p,Q[N]
3.5555555555555554,H_p,0.01608884250404433,+P,H,Q[N]
3.5555555555555554,V_b_p,0,+P,PAV_conc,Q[N]
3.5555555555555554,V_c_p,0,+P,RPV_conc,Q[N]
3.5555555555555554,R_n_np,6.371343024224655e-4,+N+P,R_n,Q[N]
3.5555555555555554,R_p_np,6.576634311649437e-5,+N+P,R_p,Q[N]
3.5555555555555554,Q_n_np,0.0066048031990508975,+N+P,Q_n,Q[N]
3.5555555555555554,Q_p_np,0.002578237703587009,+N+P,Q_p,Q[N]
3.5555555555555554,H_np,0.016092159587796293,+N+P,H,Q[N]
3.5555555555555554,V_b_np,0,+N+P,PAV_conc,Q[N]
3.5555555555555554,V_c_np,0,+N+P,RPV_conc,Q[N]
3.5555555555555554,VbH_low,0,low,PAV_pop,Q[N]
3.5555555555555554,VbH_n,0,+N,PAV_pop,Q[N]
3.5555555555555554,VbH_p,0,+P,PAV_pop,Q[N]
3.5555555555555554,VbH_np,0,+N+P,PAV_pop,Q[N]
3.5555555555555554,VcH_low,0,low,RPV_pop,Q[N]
3.5555555555555554,VcH_n,0,+N,RPV_pop,Q[N]
3.5555555555555554,VcH_p,0,+P,RPV_pop,Q[N]
3.5555555555555554,VcH_np,0,+N+P,RPV_pop,Q[N]
3.5555555555555554,LimQ_low,0.16741943271891926,low,Qlim,Q[N]
3.5555555555555554,LimQ_n,0.16654546196896053,+N,Qlim,Q[N]
3.5555555555555554,LimQ_p,0.16741943271891926,+P,Qlim,Q[N]
3.5555555555555554,LimQ_np,0.16654546196896053,+N+P,Qlim,Q[N]
3.6666666666666665,R_n_low,4.392677499851554e-4,low,R_n,Q[N]
3.6666666666666665,R_p_low,3.9008726430945795e-5,low,R_p,Q[N]
3.6666666666666665,Q_n_low,0.006582108299082322,low,Q_n,Q[N]
3.6666666666666665,Q_p_low,0.0024623778767457406,low,Q_p,Q[N]
3.6666666666666665,H_low,0.01633302508069058,low,H,Q[N]
3.6666666666666665,V_b_low,0,low,PAV_conc,Q[N]
3.6666666666666665,V_c_low,0,low,RPV_conc,Q[N]
3.6666666666666665,R_n_n,6.385047154909456e-4,+N,R_n,Q[N]
3.6666666666666665,R_p_n,3.9006026825585324e-5,+N,R_p,Q[N]
3.6666666666666665,Q_n_n,0.006618293432505226,+N,Q_n,Q[N]
3.6666666666666665,Q_p_n,0.0024619888465794246,+N,Q_p,Q[N]
3.6666666666666665,H_n,0.01633665857748394,+N,H,Q[N]
3.6666666666666665,V_b_n,0,+N,PAV_conc,Q[N]
3.6666666666666665,V_c_n,0,+N,RPV_conc,Q[N]
3.6666666666666665,R_n_p,4.392677499851554e-4,+P,R_n,Q[N]
3.6666666666666665,R_p_p,6.495194061243418e-5,+P,R_p,Q[N]
3.6666666666666665,Q_n_p,0.006582108299082322,+P,Q_n,Q[N]
3.6666666666666665,Q_p_p,0.0026186679630071062,+P,Q_p,Q[N]
3.6666666666666665,H_p,0.01633302508069058,+P,H,Q[N]
3.6666666666666665,V_b_p,0,+P,PAV_conc,Q[N]
3.6666666666666665,V_c_p,0,+P,RPV_conc,Q[N]
3.6666666666666665,R_n_np,6.385047154909456e-4,+N+P,R_n,Q[N]
3.6666666666666665,R_p_np,6.49487573150787e-5,+N+P,R_p,Q[N]
3.6666666666666665,Q_n_np,0.006618293432505226,+N+P,Q_n,Q[N]
3.6666666666666665,Q_p_np,0.0026182699245960507,+N+P,Q_p,Q[N]
3.6666666666666665,H_np,0.01633665857748394,+N+P,H,Q[N]
3.6666666666666665,V_b_np,0,+N+P,PAV_conc,Q[N]
3.6666666666666665,V_c_np,0,+N+P,RPV_conc,Q[N]
3.6666666666666665,VbH_low,0,low,PAV_pop,Q[N]
