param_foc1,param_val1,param_foc2,param_val2,variable2,nutrient,first,last,growth
z_nc,8.668112775012263e-17,z_pc,1.3257113655901108e-17,PAV_conc,+N+P,0,0,NA
z_nc,8.668112775012263e-17,z_pc,1.3257113655901108e-17,RPV_conc,low,500000,516950.32374072133,0.27504415836010265
z_nc,8.668112775012263e-17,z_pc,1.3257113655901108e-17,RPV_conc,+N,500000,517153.2417654511,0.2782818876965976
z_nc,8.668112775012263e-17,z_pc,1.3257113655901108e-17,RPV_conc,+P,500000,516950.32374072133,0.27504415836010265
z_nc,8.668112775012263e-17,z_pc,1.3257113655901108e-17,RPV_conc,+N+P,500000,517153.2417654511,0.2782818876965976
z_nc,1.4534977001132787e-16,z_pc,2.222996482526191e-17,PAV_conc,low,0,0,NA
z_nc,1.4534977001132787e-16,z_pc,2.222996482526191e-17,PAV_conc,+N,0,0,NA
z_nc,1.4534977001132787e-16,z_pc,2.222996482526191e-17,PAV_conc,+P,0,0,NA
z_nc,1.4534977001132787e-16,z_pc,2.222996482526191e-17,PAV_conc,+N+P,0,0,NA
z_nc,1.4534977001132787e-16,z_pc,2.222996482526191e-17,RPV_conc,low,500000,516950.3237409514,0.2750441583637738
z_nc,1.4534977001132787e-16,z_pc,2.222996482526191e-17,RPV_conc,+N,500000,517153.24176576216,0.27828188770156026
z_nc,1.4534977001132787e-16,z_pc,2.222996482526191e-17,RPV_conc,+P,500000,516950.3237409514,0.2750441583637738
z_nc,1.4534977001132787e-16,z_pc,2.222996482526191e-17,RPV_conc,+N+P,500000,517153.24176576216,0.27828188770156026
z_nc,2.437272817129008e-16,z_pc,3.727593720314953e-17,PAV_conc,low,0,0,NA
z_nc,2.437272817129008e-16,z_pc,3.727593720314953e-17,PAV_conc,+N,0,0,NA
z_nc,2.437272817129008e-16,z_pc,3.727593720314953e-17,PAV_conc,+P,0,0,NA
z_nc,2.437272817129008e-16,z_pc,3.727593720314953e-17,PAV_conc,+N+P,0,0,NA
z_nc,2.437272817129008e-16,z_pc,3.727593720314953e-17,RPV_conc,low,500000,516950.3237405436,0.275044158357266
z_nc,2.437272817129008e-16,z_pc,3.727593720314953e-17,RPV_conc,+N,500000,517153.24176534504,0.27828188769490625
