param_foc1,param_val1,param_foc2,param_val2,param_foc3,param_val3,param_foc4,param_val4,variable2,nutrient,first,last,growth
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,2.5e-5,q_pb,1e-6,PAV_conc,+N+P,500000,505060.0625819037,0.3322855663583135
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,2.5e-5,q_pb,1e-6,RPV_conc,low,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,2.5e-5,q_pb,1e-6,RPV_conc,+N,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,2.5e-5,q_pb,1e-6,RPV_conc,+P,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,2.5e-5,q_pb,1e-6,RPV_conc,+N+P,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,5e-5,q_pb,1e-6,PAV_conc,low,500000,505556.8726701383,0.3647305683378423
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,5e-5,q_pb,1e-6,PAV_conc,+N,500000,504977.4439727508,0.32688692701980554
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,5e-5,q_pb,1e-6,PAV_conc,+P,500000,505556.8726701383,0.3647305683378423
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,5e-5,q_pb,1e-6,PAV_conc,+N+P,500000,504977.4439727508,0.32688692701980554
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,5e-5,q_pb,1e-6,RPV_conc,low,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,5e-5,q_pb,1e-6,RPV_conc,+N,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,5e-5,q_pb,1e-6,RPV_conc,+P,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,5e-5,q_pb,1e-6,RPV_conc,+N+P,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,7.4e-5,q_pb,1e-6,PAV_conc,low,500000,505396.0377186295,0.3542304681056235
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,7.4e-5,q_pb,1e-6,PAV_conc,+N,500000,504898.1428987113,0.3217042382159492
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,7.4e-5,q_pb,1e-6,PAV_conc,+P,500000,505396.0377186295,0.3542304681056235
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,7.4e-5,q_pb,1e-6,PAV_conc,+N+P,500000,504898.1428987113,0.3217042382159492
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,7.4e-5,q_pb,1e-6,RPV_conc,low,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,7.4e-5,q_pb,1e-6,RPV_conc,+N,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,7.4e-5,q_pb,1e-6,RPV_conc,+P,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,7.4e-5,q_pb,1e-6,RPV_conc,+N+P,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,1.3781380514333392e-4,q_pb,1e-6,PAV_conc,low,500000,504968.64269570867,0.32631176336259077
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,1.3781380514333392e-4,q_pb,1e-6,PAV_conc,+N,500000,504687.3495214161,0.3079239658090096
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,1.3781380514333392e-4,q_pb,1e-6,PAV_conc,+P,500000,504968.64269570867,0.32631176336259077
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,1.3781380514333392e-4,q_pb,1e-6,PAV_conc,+N+P,500000,504687.3495214161,0.3079239658090096
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,1.3781380514333392e-4,q_pb,1e-6,RPV_conc,low,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,1.3781380514333392e-4,q_pb,1e-6,RPV_conc,+N,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,1.3781380514333392e-4,q_pb,1e-6,RPV_conc,+P,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,1.3781380514333392e-4,q_pb,1e-6,RPV_conc,+N+P,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,2.19984813838268e-4,q_pb,1e-6,PAV_conc,low,500000,504418.8351336233,0.2903619388567608
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,2.19984813838268e-4,q_pb,1e-6,PAV_conc,+N,500000,504416.0479390423,0.29017959500106427
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,2.19984813838268e-4,q_pb,1e-6,PAV_conc,+P,500000,504418.8351336233,0.2903619388567608
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,2.19984813838268e-4,q_pb,1e-6,PAV_conc,+N+P,500000,504416.0479390423,0.29017959500106427
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,2.19984813838268e-4,q_pb,1e-6,RPV_conc,low,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,2.19984813838268e-4,q_pb,1e-6,RPV_conc,+N,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,2.19984813838268e-4,q_pb,1e-6,RPV_conc,+P,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,2.19984813838268e-4,q_pb,1e-6,RPV_conc,+N+P,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,3e-4,q_pb,1e-6,PAV_conc,low,500000,503884.03058382735,0.25535548911172307
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,3e-4,q_pb,1e-6,PAV_conc,+N,500000,504152.005084002,0.27290081170173786
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,3e-4,q_pb,1e-6,PAV_conc,+P,500000,503884.03058382735,0.25535548911172307
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,3e-4,q_pb,1e-6,PAV_conc,+N+P,500000,504152.005084002,0.27290081170173786
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,3e-4,q_pb,1e-6,RPV_conc,low,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,3e-4,q_pb,1e-6,RPV_conc,+N,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,3e-4,q_pb,1e-6,RPV_conc,+P,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,3e-4,q_pb,1e-6,RPV_conc,+N+P,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,4.071449277372092e-4,q_pb,1e-6,PAV_conc,low,500000,503168.78871166776,0.20848012111172945
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,4.071449277372092e-4,q_pb,1e-6,PAV_conc,+N,500000,503798.6540945394,0.24976360151440122
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,4.071449277372092e-4,q_pb,1e-6,PAV_conc,+P,500000,503168.78871166776,0.20848012111172945
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,4.071449277372092e-4,q_pb,1e-6,PAV_conc,+N+P,500000,503798.6540945394,0.24976360151440122
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,4.071449277372092e-4,q_pb,1e-6,RPV_conc,low,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,4.071449277372092e-4,q_pb,1e-6,RPV_conc,+N,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,4.071449277372092e-4,q_pb,1e-6,RPV_conc,+P,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,4.071449277372092e-4,q_pb,1e-6,RPV_conc,+N+P,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,5e-4,q_pb,1e-6,PAV_conc,low,500000,502549.76286552974,0.16785671713811973
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,5e-4,q_pb,1e-6,PAV_conc,+N,500000,503492.6306027032,0.2297122505403228
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,5e-4,q_pb,1e-6,PAV_conc,+P,500000,502549.76286552974,0.16785671713811973
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,5e-4,q_pb,1e-6,PAV_conc,+N+P,500000,503492.6306027032,0.2297122505403228
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,5e-4,q_pb,1e-6,RPV_conc,low,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,5e-4,q_pb,1e-6,RPV_conc,+N,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,5e-4,q_pb,1e-6,RPV_conc,+P,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,5e-4,q_pb,1e-6,RPV_conc,+N+P,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,6.436543845386686e-4,q_pb,1e-6,PAV_conc,low,500000,501593.58453175455,0.10500932660665777
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,6.436543845386686e-4,q_pb,1e-6,PAV_conc,+N,500000,503019.5550897943,0.1986912787180031
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,6.436543845386686e-4,q_pb,1e-6,PAV_conc,+P,500000,501593.58453175455,0.10500932660665777
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,6.436543845386686e-4,q_pb,1e-6,PAV_conc,+N+P,500000,503019.5550897943,0.1986912787180031
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,6.436543845386686e-4,q_pb,1e-6,RPV_conc,low,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,6.436543845386686e-4,q_pb,1e-6,RPV_conc,+N,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,6.436543845386686e-4,q_pb,1e-6,RPV_conc,+P,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,6.436543845386686e-4,q_pb,1e-6,RPV_conc,+N+P,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,7e-4,q_pb,1e-6,PAV_conc,low,500000,501219.0406186425,0.08035875999543667
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,7e-4,q_pb,1e-6,PAV_conc,+N,500000,502834.1223837171,0.1865239436335584
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,7e-4,q_pb,1e-6,PAV_conc,+P,500000,501219.0406186425,0.08035875999543667
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,7e-4,q_pb,1e-6,PAV_conc,+N+P,500000,502834.1223837171,0.1865239436335584
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,7e-4,q_pb,1e-6,RPV_conc,low,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,7e-4,q_pb,1e-6,RPV_conc,+N,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,7e-4,q_pb,1e-6,RPV_conc,+P,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,7e-4,q_pb,1e-6,RPV_conc,+N+P,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,8.843197691455054e-4,q_pb,1e-6,PAV_conc,low,500000,499995.77577555034,-2.787999913941506e-4
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,8.843197691455054e-4,q_pb,1e-6,PAV_conc,+N,500000,502228.00754889956,0.14672184309058867
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,8.843197691455054e-4,q_pb,1e-6,PAV_conc,+P,500000,499995.77577555034,-2.787999913941506e-4
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,8.843197691455054e-4,q_pb,1e-6,PAV_conc,+N+P,500000,502228.00754889956,0.14672184309058867
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,8.843197691455054e-4,q_pb,1e-6,RPV_conc,low,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,8.843197691455054e-4,q_pb,1e-6,RPV_conc,+N,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,8.843197691455054e-4,q_pb,1e-6,RPV_conc,+P,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,8.843197691455054e-4,q_pb,1e-6,RPV_conc,+N+P,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.0011,q_pb,1e-6,PAV_conc,low,500000,498568.17616388923,-0.09463593994230021
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.0011,q_pb,1e-6,PAV_conc,+N,500000,501519.6979140257,0.10014794468274536
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.0011,q_pb,1e-6,PAV_conc,+P,500000,498568.17616388923,-0.09463593994230021
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.0011,q_pb,1e-6,PAV_conc,+N+P,500000,501519.6979140257,0.10014794468274536
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.0011,q_pb,1e-6,RPV_conc,low,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.0011,q_pb,1e-6,RPV_conc,+N,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.0011,q_pb,1e-6,RPV_conc,+P,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.0011,q_pb,1e-6,RPV_conc,+N+P,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.0015651428099079706,q_pb,1e-6,PAV_conc,low,500000,495503.2148614976,-0.2981304663861828
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.0015651428099079706,q_pb,1e-6,PAV_conc,+N,500000,499995.54105413624,-2.942917392411124e-4
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.0015651428099079706,q_pb,1e-6,PAV_conc,+P,500000,495503.2148614976,-0.2981304663861828
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.0015651428099079706,q_pb,1e-6,PAV_conc,+N+P,500000,499995.54105413624,-2.942917392411124e-4
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.0015651428099079706,q_pb,1e-6,RPV_conc,low,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.0015651428099079706,q_pb,1e-6,RPV_conc,+N,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.0015651428099079706,q_pb,1e-6,RPV_conc,+P,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.0015651428099079706,q_pb,1e-6,RPV_conc,+N+P,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.003,q_pb,1e-6,PAV_conc,low,500000,493521.0426253017,-0.43040582946067935
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.003,q_pb,1e-6,PAV_conc,+N,500000,495322.99249690055,-0.3101352721798155
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.003,q_pb,1e-6,PAV_conc,+P,500000,493521.0426253017,-0.43040582946067935
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.003,q_pb,1e-6,PAV_conc,+N+P,500000,495322.99249690055,-0.3101352721798155
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.003,q_pb,1e-6,RPV_conc,low,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.003,q_pb,1e-6,RPV_conc,+N,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.003,q_pb,1e-6,RPV_conc,+P,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.003,q_pb,1e-6,RPV_conc,+N+P,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.005,q_pb,1e-6,PAV_conc,low,500000,493521.0426252981,-0.43040582946092054
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.005,q_pb,1e-6,PAV_conc,+N,500000,492789.9482881057,-0.47932775726709803
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.005,q_pb,1e-6,PAV_conc,+P,500000,493521.0426252981,-0.43040582946092054
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.005,q_pb,1e-6,PAV_conc,+N+P,500000,492789.9482881057,-0.47932775726709803
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.005,q_pb,1e-6,RPV_conc,low,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.005,q_pb,1e-6,RPV_conc,+N,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.005,q_pb,1e-6,RPV_conc,+P,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.005,q_pb,1e-6,RPV_conc,+N+P,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.007,q_pb,1e-6,PAV_conc,low,500000,493521.0426252981,-0.43040582946092054
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.007,q_pb,1e-6,PAV_conc,+N,500000,492789.9482881057,-0.47932775726709803
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.007,q_pb,1e-6,PAV_conc,+P,500000,493521.0426252981,-0.43040582946092054
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.007,q_pb,1e-6,PAV_conc,+N+P,500000,492789.9482881057,-0.47932775726709803
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.007,q_pb,1e-6,RPV_conc,low,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.007,q_pb,1e-6,RPV_conc,+N,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.007,q_pb,1e-6,RPV_conc,+P,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.007,q_pb,1e-6,RPV_conc,+N+P,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.01,q_pb,1e-6,PAV_conc,low,500000,493521.0426252981,-0.43040582946092054
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.01,q_pb,1e-6,PAV_conc,+N,500000,492789.9482881057,-0.47932775726709803
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.01,q_pb,1e-6,PAV_conc,+P,500000,493521.0426252981,-0.43040582946092054
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.01,q_pb,1e-6,PAV_conc,+N+P,500000,492789.9482881057,-0.47932775726709803
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.01,q_pb,1e-6,RPV_conc,low,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.01,q_pb,1e-6,RPV_conc,+N,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.01,q_pb,1e-6,RPV_conc,+P,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,0.01,q_pb,1e-6,RPV_conc,+N+P,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,1e-6,q_pb,5e-6,PAV_conc,low,500000,505757.3187325639,0.3778120027780933
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,1e-6,q_pb,5e-6,PAV_conc,+N,500000,504954.8920506875,0.3254131383278998
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,1e-6,q_pb,5e-6,PAV_conc,+P,500000,505846.0606770406,0.3836017900303916
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,1e-6,q_pb,5e-6,PAV_conc,+N+P,500000,505079.150075467,0.33353269602078045
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,1e-6,q_pb,5e-6,RPV_conc,low,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,1e-6,q_pb,5e-6,RPV_conc,+N,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,1e-6,q_pb,5e-6,RPV_conc,+P,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,1e-6,q_pb,5e-6,RPV_conc,+N+P,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,1e-6,q_pb,1e-5,PAV_conc,low,500000,505622.56264743645,0.3690181738372721
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,1e-6,q_pb,1e-5,PAV_conc,+N,500000,504767.1595977924,0.31314209600132903
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,1e-6,q_pb,1e-5,PAV_conc,+P,500000,505800.0145990132,0.3805977343372218
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,1e-6,q_pb,1e-5,PAV_conc,+N+P,500000,505015.6134047114,0.32938118427454793
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,1e-6,q_pb,1e-5,RPV_conc,low,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,1e-6,q_pb,1e-5,RPV_conc,+N,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,1e-6,q_pb,1e-5,RPV_conc,+P,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,1e-6,q_pb,1e-5,RPV_conc,+N+P,500000,522576.18063056015,0.3643420690703207
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,1e-6,q_pb,2.5e-5,PAV_conc,low,500000,505218.5111806827,0.3426367782683227
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,1e-6,q_pb,2.5e-5,PAV_conc,+N,500000,504204.38356322073,0.2763291428656703
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,1e-6,q_pb,2.5e-5,PAV_conc,+P,500000,505661.9016688677,0.37158557747827325
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,1e-6,q_pb,2.5e-5,PAV_conc,+N+P,500000,504825.0516396939,0.31692666835357225
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,1e-6,q_pb,2.5e-5,RPV_conc,low,500000,521226.11943662126,0.3430008417896105
z_nc,1.7e-18,z_pc,2.6e-19,q_nb,1e-6,q_pb,2.5e-5,RPV_conc,+N,500000,522576.18063056015,0.3643420690703207
